三月销售汇总表-店铺,三月销售汇总表-分类,三月销售汇总表-货品名称,三月销售汇总表-发货总量,三月销售汇总表-退货总量,三月销售汇总表-实际销售量,三月销售汇总表-发货总金额,三月销售汇总表-货品总成本,三月销售汇总表-货品总利润,三月销售汇总表-退货总金额,三月销售汇总表-退货总成本,三月销售汇总表-实际销售额,三月销售汇总表-实际总成本,三月销售汇总表-实际总利润,三月销售汇总表-赠品数量,快递费总金额
(抖音)运动户外旗舰店,装备,多功能开饵桶19L(蓝）,31,1,30,213,1682,(1469),69,54,144,1628,(1484),19.0,
(抖音)运动户外旗舰店,装备,新款开饵盆大套装（中、大、特大）,3,0,3,140,72,68,0,0,140,72,68,1.0,
(抖音)运动户外旗舰店,装备,新款开饵盆（特大-粉）,1,0,1,33,10,23,0,0,33,10,23,0.0,
(抖音)运动户外旗舰店,装备,新款开饵盆（大-蓝）,3,0,3,0,24,(24),0,0,0,24,(24),3.0,
(抖音)运动户外旗舰店,装备,新款开饵盆（小小-黄）,4,0,4,40,6,33,0,0,40,6,33,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技·鲫300,5,0,5,1149,475,674,0,0,1149,475,674,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技·鲫330,6,1,5,1427,600,827,220,100,1207,500,707,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技·鲫360,4,1,3,1098,460,638,250,115,848,345,503,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技·鲫390,3,0,3,909,375,534,0,0,909,375,534,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技·鲫450,3,1,2,1061,405,656,339,135,722,270,452,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技·鲫480,2,0,2,721,290,431,0,0,721,290,431,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技·鲫540,6,1,5,2414,930,1484,419,155,1995,775,1220,0.0,
(抖音)运动户外旗舰店,线上鱼竿,惊岸支架240,2,0,2,538,211,327,0,0,538,211,327,0.0,
(抖音)运动户外旗舰店,线上鱼竿,惊岸支架270,1,0,1,254,115,139,0,0,254,115,139,0.0,
(抖音)运动户外旗舰店,线上鱼竿,惊岸抄网210,2,1,1,238,102,136,109,51,129,51,78,0.0,
(抖音)运动户外旗舰店,线上鱼竿,惊岸抄网270,3,0,3,537,195,342,0,0,537,195,342,0.0,
(抖音)运动户外旗舰店,线,新款龙战线组3.6*0.8#,28,2,26,20,71,(52),20,5,0,66,(66),26.0,
(抖音)运动户外旗舰店,线,新款龙战线组3.6*1.0#,52,0,52,13,133,(120),0,0,13,133,(120),50.0,
(抖音)运动户外旗舰店,线,新款龙战线组3.6*1.2#,27,0,27,77,69,9,0,0,77,69,9,10.0,
(抖音)运动户外旗舰店,线,新款龙战线组3.6*1.5#,30,1,29,75,76,(1),0,3,75,74,1,20.0,
(抖音)运动户外旗舰店,线,新款龙战线组3.6*2.0#,57,1,56,20,145,(126),0,3,20,143,(123),53.0,
(抖音)运动户外旗舰店,线,新款龙战线组3.6*2.5#,12,0,12,79,29,50,0,0,79,29,50,4.0,
(抖音)运动户外旗舰店,线,新款龙战线组3.9*0.8#,2,0,2,0,5,(5),0,0,0,5,(5),2.0,
(抖音)运动户外旗舰店,线,新款龙战线组3.9*1.0#,6,0,6,33,15,18,0,0,33,15,18,2.0,
(抖音)运动户外旗舰店,线,新款龙战线组3.9*1.2#,13,0,13,123,33,90,0,0,123,33,90,0.0,
(抖音)运动户外旗舰店,线,新款龙战线组3.9*1.5#,24,2,22,67,59,7,0,5,67,55,12,13.0,
(抖音)运动户外旗舰店,线,新款龙战线组3.9*2.0#,10,4,6,22,26,(4),0,10,22,15,6,5.0,
(抖音)运动户外旗舰店,线,新款龙战线组3.9*2.5#,7,0,7,20,17,3,0,0,20,17,3,4.0,
(抖音)运动户外旗舰店,线,新款龙战线组4.5*0.8#,28,0,28,128,70,58,0,0,128,70,58,19.0,
(抖音)运动户外旗舰店,线,新款龙战线组4.5*1.0#,326,13,313,136,829,(693),0,33,136,796,(660),308.0,
(抖音)运动户外旗舰店,线,新款龙战线组4.5*1.2#,69,1,68,200,175,25,0,3,200,173,27,41.0,
(抖音)运动户外旗舰店,线,新款龙战线组4.5*1.5#,57,4,53,83,145,(63),0,10,83,135,(53),41.0,
(抖音)运动户外旗舰店,线,新款龙战线组4.5*2.0#,22,2,20,46,56,(10),0,5,46,51,(5),11.0,
(抖音)运动户外旗舰店,线,新款龙战线组4.5*2.5#,7,0,7,43,17,26,0,0,43,17,26,2.0,
(抖音)运动户外旗舰店,线,新款龙战线组4.5*3.0#,5,0,5,10,12,(2),0,0,10,12,(2),4.0,
(抖音)运动户外旗舰店,线,新款龙战线组4.8*1.2#,3,0,3,10,7,3,0,0,10,7,3,2.0,
(抖音)运动户外旗舰店,线,新款龙战线组4.8*1.5#,16,0,16,26,39,(13),0,0,26,39,(13),12.0,
(抖音)运动户外旗舰店,线,新款龙战线组4.8*2.0#,7,0,7,6,17,(11),0,0,6,17,(11),5.0,
(抖音)运动户外旗舰店,线,新款龙战线组4.8*2.5#,7,0,7,0,16,(16),0,0,0,16,(16),7.0,
(抖音)运动户外旗舰店,线,新款龙战线组5.4*1.2#,44,1,43,178,101,77,0,2,178,99,79,17.0,
(抖音)运动户外旗舰店,线,新款龙战线组5.4*1.5#,90,4,86,1058,194,865,0,9,1058,185,873,58.0,
(抖音)运动户外旗舰店,线,新款龙战线组5.4*2.0#,80,3,77,9,171,(162),2,6,7,164,(157),77.0,
(抖音)运动户外旗舰店,线,新款龙战线组5.4*2.5#,197,18,179,31,440,(409),0,40,31,400,(369),191.0,
(抖音)运动户外旗舰店,线,新款龙战线组5.4*3.0#,54,5,49,13,124,(111),2,11,11,113,(102),52.0,
(抖音)运动户外旗舰店,线,新款龙战线组5.4*4.0#,4,3,1,20,9,11,10,7,10,2,8,2.0,
(抖音)运动户外旗舰店,线,新款龙战线组5.7*1.0#,15,0,15,69,36,33,0,0,69,36,33,8.0,
(抖音)运动户外旗舰店,线,新款龙战线组5.7*1.2#,7,0,7,6,17,(11),0,0,6,17,(11),5.0,
(抖音)运动户外旗舰店,线,新款龙战线组5.7*1.5#,8,0,8,15,18,(4),0,0,15,18,(4),3.0,
(抖音)运动户外旗舰店,线,新款龙战线组5.7*2.0#,2,0,2,10,5,5,0,0,10,5,5,1.0,
(抖音)运动户外旗舰店,线,新款龙战线组5.7*2.5#,12,2,10,20,28,(8),0,5,20,23,(3),10.0,
(抖音)运动户外旗舰店,线,新款龙战线组5.7*3.0#,4,0,4,12,9,2,0,0,12,9,2,0.0,
(抖音)运动户外旗舰店,线,新款龙战线组6.3*1.2#,24,0,24,77,61,16,0,0,77,61,16,7.0,
(抖音)运动户外旗舰店,线,新款龙战线组6.3*1.5#,74,8,66,104,162,(58),12,18,92,144,(53),60.0,
(抖音)运动户外旗舰店,线,新款龙战线组6.3*2.0#,84,6,78,331,183,148,10,13,321,170,151,63.0,
(抖音)运动户外旗舰店,线,新款龙战线组6.3*2.5#,205,25,180,40,484,(445),12,59,28,425,(397),201.0,
(抖音)运动户外旗舰店,线,新款龙战线组6.3*3.0#,19,1,18,109,45,64,0,2,109,42,66,8.0,
(抖音)运动户外旗舰店,线,新款龙战线组6.3*4.0#,19,0,19,83,43,40,0,0,83,43,40,5.0,
(抖音)运动户外旗舰店,线,新款龙战线组7.2*1.5#,1,1,0,0,3,(3),0,3,0,0,0,1.0,
(抖音)运动户外旗舰店,线,新款龙战线组7.2*2.0#,7,1,6,20,16,4,0,2,20,13,6,4.0,
(抖音)运动户外旗舰店,线,新款龙战线组7.2*2.5#,89,3,86,192,206,(14),0,7,192,199,(7),80.0,
(抖音)运动户外旗舰店,线,新款龙战线组7.2*3.0#,266,18,248,48,615,(566),2,42,46,573,(527),258.0,
(抖音)运动户外旗舰店,线,新款龙战线组7.2*4.0#,41,6,35,336,91,245,150,13,186,78,108,16.0,
(抖音)运动户外旗舰店,线,新款龙战线组8.1*2.0#,48,5,43,190,114,76,0,12,190,102,88,45.0,
(抖音)运动户外旗舰店,线,新款龙战线组8.1*2.5#,21,3,18,479,50,429,0,7,479,43,436,20.0,
(抖音)运动户外旗舰店,线,新款龙战线组8.1*3.0#,48,13,35,65,109,(45),23,30,41,80,(38),33.0,
(抖音)运动户外旗舰店,线,新款龙战线组8.1*4.0#,16,2,14,196,41,155,0,5,196,36,160,9.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战悍6.5H-2A-2.7,2,0,2,30,0,30,0,0,30,0,30,0.0,
(抖音)运动户外旗舰店,装备,打窝勺120cm（粉）,50,2,48,0,1249,(1249),0,50,0,1199,(1199),50.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战技·鲫-1A-3.9,1,0,1,15,0,15,0,0,15,0,15,0.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战技·鲫-1A-5.4/6.3,2,0,2,15,0,15,0,0,15,0,15,1.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战技·鲫-2A-5.4,1,0,1,15,0,15,0,0,15,0,15,0.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战技轻量版1A-3.9/4.8,30,3,27,2906,0,2906,420,0,2486,0,2486,2.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战技轻量版2A-3.9/4.8,4,0,4,8,0,8,0,0,8,0,8,3.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战技轻量版1A-5.7,16,1,15,1859,0,1859,170,0,1688,0,1688,0.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战技轻量版4A-5.7,1,0,1,15,0,15,0,0,15,0,15,0.0,
(抖音)运动户外旗舰店,装备,新款开饵桶（19L）粉色,1,0,1,199,75,124,0,0,199,75,124,0.0,
(抖音)运动户外旗舰店,装备,点磁盘（粉色）,6,0,6,185,100,84,0,0,185,100,84,0.0,
(抖音)运动户外旗舰店,装备,点磁盘（黄色）,8,1,7,185,134,51,0,17,185,117,67,2.0,
(抖音)运动户外旗舰店,装备,点磁盘（蒂芙尼蓝色）,6,2,4,185,100,84,74,33,111,67,44,1.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技·鲇8.1m,3,1,2,1164,780,384,388,260,776,520,256,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技·鲇9m,2,0,2,896,580,316,0,0,896,580,316,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技·鲇10m,3,0,3,1494,930,564,0,0,1494,930,564,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技·鲇11m,1,0,1,550,330,220,0,0,550,330,220,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技·鲇12m,2,2,0,1186,720,466,1186,720,0,0,0,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技·鲇13m,1,0,1,657,390,267,0,0,657,390,267,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技·鲇15m,1,2,(1),758,430,328,1516,860,(758),(430),(328),0.0,
(抖音)运动户外旗舰店,装备,高档缠把带1.5m黑色,188,14,174,90,1598,(1508),0,119,90,1479,(1389),185.0,
(抖音)运动户外旗舰店,装备,高档缠把带1.5m蓝色,163,4,159,179,1386,(1206),0,34,179,1352,(1172),157.0,
(抖音)运动户外旗舰店,装备,高档缠把带2.0m蓝色,91,10,81,40,892,(852),0,98,40,794,(754),90.0,
(抖音)运动户外旗舰店,装备,高档缠把带2.0m黑色,100,5,95,0,980,(980),0,49,0,931,(931),100.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战技·鲇1A-8.1/13,11,0,11,148,0,148,0,0,148,0,148,0.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战技·鲇2A-8.1/13,4,0,4,28,0,28,0,0,28,0,28,0.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战技·鲇3A-8.1/13,5,0,5,65,0,65,0,0,65,0,65,0.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战技·鲇5A-8.1/13,1,0,1,15,0,15,0,0,15,0,15,0.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战技·鲇6A-8.1/13,1,0,1,0,0,0,0,0,0,0,0,1.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战悍8.5H3.6m,14,1,13,4818,2170,2648,340,155,4478,2015,2463,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战悍8.5H4.5m,12,1,11,5031,2220,2811,419,185,4612,2035,2577,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战悍8.5H2.7m,5,1,4,1111,500,611,211,100,900,400,500,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战悍8.5H3.0m,6,0,6,1590,750,840,0,0,1590,750,840,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战悍8.5H3.3m,5,0,5,1453,670,783,0,0,1453,670,783,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战悍8.5H3.9m,14,2,12,5228,2310,2918,750,330,4478,1980,2498,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战悍8.5H4.8m,2,0,2,878,388,490,0,0,878,388,490,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技·鲫（直把）5.4m,3,0,3,1187,460,727,0,0,1187,460,727,0.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战悍8.5H2A-3.3,1,0,1,0,0,0,0,0,0,0,0,1.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战悍8.5H3A-3.6,1,0,1,15,0,15,0,0,15,0,15,0.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战悍8.5H1A-4.5,1,0,1,15,0,15,0,0,15,0,15,0.0,
(抖音)运动户外旗舰店,装备,多功能开饵桶19L(蓝）（单桶）,1,0,1,0,40,(40),0,0,0,40,(40),1.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技全能4.5m（灰）,5,0,5,1794,777,1018,0,0,1794,777,1018,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技全能7.5m（灰）,5,0,5,2905,1383,1522,0,0,2905,1383,1522,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技全能3.6m（粉）,7,0,7,2023,875,1148,0,0,2023,875,1148,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技全能4.5m（粉）,8,1,7,2856,1240,1616,354,155,2502,1085,1417,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技全能5.4m（粉）,3,0,3,1184,511,673,0,0,1184,511,673,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技全能6.3m（粉）,6,1,5,2430,1170,1260,484,195,1946,975,971,1.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技全能7.2m（粉）,8,4,4,4375,1840,2535,2433,920,1942,920,1022,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技全能7.5m（粉）,7,0,7,4048,1853,2195,0,0,4048,1853,2195,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技全能8.1m（粉）,5,0,5,3170,1475,1695,0,0,3170,1475,1695,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技全能9m（粉）,3,0,3,2181,945,1236,0,0,2181,945,1236,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技全能10m（粉）,5,1,4,4140,1875,2265,839,375,3301,1500,1801,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技全能11m（粉）,4,0,4,3701,1780,1921,0,0,3701,1780,1921,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技全能3.6m（灰）,2,0,2,578,250,328,0,0,578,250,328,0.0,
(抖音)运动户外旗舰店,线下鱼竿,魁战粹全能3.0m,1,0,1,349,0,349,0,0,349,0,349,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙图支架210,16,0,16,602,888,(286),0,0,602,888,(286),7.0,
(抖音)运动户外旗舰店,线上鱼竿,龙图支架240,5,0,5,356,328,29,0,0,356,328,29,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙图支架270,12,1,11,495,833,(338),99,69,396,764,(368),7.0,
(抖音)运动户外旗舰店,线上鱼竿,龙图抄网210,154,33,121,1819,6554,(4735),631,1396,1188,5158,(3971),130.0,
(抖音)运动户外旗舰店,线上鱼竿,龙图抄网240,18,1,17,507,950,(444),79,53,428,898,(470),12.0,
(抖音)运动户外旗舰店,线上鱼竿,龙图抄网270,21,2,19,842,1216,(374),198,116,644,1100,(456),12.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战技全能-1A（3.6/4.5）,1,0,1,8,0,8,0,0,8,0,8,0.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战技全能（灰）-2A（3.6/4.5）,2,0,2,8,0,8,0,0,8,0,8,1.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战技全能（灰）-3A（3.6/4.5）,1,0,1,0,0,0,0,0,0,0,0,1.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战技全能（灰）-7A（9/10）,1,0,1,0,0,0,0,0,0,0,0,1.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战技全能-1A（7.5）,1,0,1,8,0,8,0,0,8,0,8,0.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战技全能（粉）-2A（54/81）,1,0,1,0,0,0,0,0,0,0,0,1.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战技全能（粉）-3A（54/81）,1,0,1,15,0,15,0,0,15,0,15,0.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战技全能（粉）-2A（7.5）,2,0,2,23,0,23,0,0,23,0,23,0.0,
(抖音)运动户外旗舰店,装备,折叠支架头（惊岸）,3,0,3,111,36,75,0,0,111,36,75,0.0,
(抖音)运动户外旗舰店,装备,支架头（龙图）,37,1,36,40,148,(108),0,4,40,144,(104),35.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战技轻量版8.1,8,2,6,2031,2360,(329),563,590,1467,1770,(303),0.0,
(抖音)运动户外旗舰店,线,新款龙战线组3.9*3.0#,4,0,4,0,10,(10),0,0,0,10,(10),4.0,
(抖音)运动户外旗舰店,装备,签名帽子（深灰）,52,12,40,196,0,196,196,0,0,0,0,51.0,
(抖音)运动户外旗舰店,装备,龙图支架后挂,1,0,1,0,26,(26),0,0,0,26,(26),1.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战极轻量3.6m,189,7,182,53613,23720,29893,1876,907,51737,22813,28924,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战极轻量4.5m,487,46,441,189234,80355,108879,17944,7590,171290,72765,98525,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战极轻量5.4m,527,51,476,246819,102765,144054,23829,9945,222990,92820,130170,1.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战极轻量6.3m,435,46,389,243130,97875,145255,25754,10350,217376,87525,129851,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战极轻量7.2m,411,58,353,276324,108915,167409,38662,15370,237662,93545,144117,0.0,
(抖音)运动户外旗舰店,线上鱼竿,龙战极轻量8.1m,100,15,85,74085,30477,43608,11215,4573,62870,25904,36966,0.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战极轻量1A(36),3,0,3,0,0,0,0,0,0,0,0,3.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战极轻量2A(36),1,0,1,15,0,15,0,0,15,0,15,0.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战极轻量3A(36),1,0,1,0,0,0,0,0,0,0,0,1.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战极轻量1A(45),7,0,7,40,0,40,0,0,40,0,40,3.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战极轻量2A(45),7,0,7,48,0,48,0,0,48,0,48,3.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战极轻量3A(45),6,0,6,33,0,33,0,0,33,0,33,3.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战极轻量1A(54/81),35,0,35,75,0,75,0,0,75,0,75,29.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战极轻量2A(54/81),17,1,16,30,0,30,0,0,30,0,30,13.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战极轻量3A(54/81),7,0,7,0,0,0,0,0,0,0,0,5.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战极轻量4A(54/81),5,0,5,0,0,0,0,0,0,0,0,3.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战极轻量5A(6.3/81),1,0,1,0,0,0,0,0,0,0,0,1.0,
(抖音)运动户外旗舰店,线上配节,配节-龙战极轻量6A(72/81),1,0,1,0,0,0,0,0,0,0,0,1.0,
(抖音)运动户外旗舰店,装备,大竿包（黑色）,3,0,3,0,99,(99),0,0,0,99,(99),3.0,
快手巧渔夫钓具,线上鱼竿,新轻硬峰【5.4m】,1,0,1,589,235,354,0,0,589,235,354,0.0,
快手巧渔夫钓具,线上鱼竿,巧渔鲫珍珠白3.6米,1,0,1,389,143,246,0,0,389,143,246,0.0,
快手巧渔夫钓具,线上鱼竿,巧渔鲫珍珠白3.9米,1,1,0,639,158,481,639,158,0,0,0,0.0,
快手巧渔夫钓具,装备,小竿包黑色,0,1,(1),0,0,0,0,31,0,(31),31,0.0,
快手巧渔夫钓具,装备,小竿包蓝色,3,1,2,0,88,(88),0,29,0,59,(59),3.0,
快手巧渔夫钓具,线上鱼竿,龙战技5H5.4,1,0,1,290,190,100,0,0,290,190,100,0.0,
快手巧渔夫钓具,线上鱼竿,（新）龙战悍6H尊享360,1,0,1,216,135,81,0,0,216,135,81,0.0,
快手巧渔夫钓具,线上鱼竿,（新）龙战悍6H尊享480,1,0,1,325,195,130,0,0,325,195,130,0.0,
快手巧渔夫钓具,线上鱼竿,（新）龙战悍5H尊享/⑸4.5米,2,0,2,299,300,(1),0,0,299,300,(1),0.0,
快手巧渔夫钓具,装备,赠品竿稍,5,0,5,0,0,0,0,0,0,0,0,5.0,
快手巧渔夫钓具,线上鱼竿,龙战技轻量版3.6,1,1,0,279,120,159,279,120,0,0,0,0.0,
快手巧渔夫钓具,线上鱼竿,龙战技轻量版4.5,1,0,1,359,155,204,0,0,359,155,204,0.0,
快手巧渔夫钓具,线上鱼竿,龙战技轻量版5.4,3,1,2,1247,509,738,399,168,848,341,507,0.0,
快手巧渔夫钓具,线上鱼竿,龙战技轻量版7.2,1,0,1,206,255,(49),0,0,206,255,(49),0.0,
快手巧渔夫钓具,鱼竿配件,发光尾丝-龙战技轻量36/39,2,1,1,0,12,(12),0,6,0,6,(6),2.0,
快手巧渔夫钓具,鱼竿配件,发光尾丝-龙战技轻量4.5/4.8/5.4/5.7,4,1,3,0,28,(28),0,7,0,21,(21),4.0,
快手巧渔夫钓具,鱼竿配件,发光尾丝-龙战技轻量7.2/8.1,1,0,1,206,8,198,0,0,206,8,198,0.0,
快手巧渔夫钓具,线上配节,配节-龙战技轻量版1A-6.3/8.1,1,0,1,206,0,206,0,0,206,0,206,0.0,
快手巧渔夫钓具,钩,竞技偷驴钩号9#线号0.4/0.6,1,0,1,0,19,(19),0,0,0,19,(19),1.0,
快手巧渔夫钓具,无,帽子-第九款浅灰迷彩F,1,0,1,0,20,(20),0,0,0,20,(20),1.0,
快手巧渔夫钓具,装备,新款缠把带1.5M（绿）,10,2,8,0,51,(51),0,10,0,41,(41),10.0,
快手巧渔夫钓具,装备,新款缠把带2.0M（绿）,3,0,3,0,18,(18),0,0,0,18,(18),3.0,
快手巧渔夫钓具,装备,新款缠把带1.5M（粉）,3,0,3,0,15,(15),0,0,0,15,(15),3.0,
快手巧渔夫钓具,装备,新款缠把带2.0M（粉）,5,0,5,0,30,(30),0,0,0,30,(30),5.0,
快手巧渔夫钓具,装备,新款缠把带1.5M（橙）,6,1,5,0,29,(29),0,5,0,25,(25),6.0,
快手巧渔夫钓具,装备,新款缠把带2.0M（橙）,1,0,1,0,6,(6),0,0,0,6,(6),1.0,
快手巧渔夫钓具,线上鱼竿,龙战悍5.5H5.7m,1,0,1,479,185,294,0,0,479,185,294,0.0,
快手巧渔夫钓具,线上鱼竿,龙战悍5.5H7.2m,0,1,(1),0,0,0,609,255,(609),(255),(354),0.0,
快手巧渔夫钓具,线上鱼竿,龙战技轻量版3.9,1,0,1,339,126,213,0,0,339,126,213,0.0,
快手巧渔夫钓具,装备,多功能开饵桶19L(蓝）,1,0,1,0,54,(54),0,0,0,54,(54),1.0,
快手巧渔夫钓具,线,新款龙战线组3.6*1.5#,2,2,0,0,5,(5),0,5,0,0,0,2.0,
快手巧渔夫钓具,线,新款龙战线组3.6*2.5#,1,0,1,0,2,(2),0,0,0,2,(2),1.0,
快手巧渔夫钓具,线,新款龙战线组3.9*1.0#,2,0,2,0,5,(5),0,0,0,5,(5),2.0,
快手巧渔夫钓具,线,新款龙战线组4.5*1.0#,3,0,3,5,8,(3),0,0,5,8,(3),2.0,
快手巧渔夫钓具,线,新款龙战线组4.5*1.2#,6,0,6,0,15,(15),0,0,0,15,(15),6.0,
快手巧渔夫钓具,线,新款龙战线组4.5*1.5#,3,0,3,5,8,(3),0,0,5,8,(3),2.0,
快手巧渔夫钓具,线,新款龙战线组4.8*1.2#,2,0,2,10,4,5,0,0,10,4,5,0.0,
快手巧渔夫钓具,线,新款龙战线组5.4*1.2#,5,0,5,0,11,(11),0,0,0,11,(11),5.0,
快手巧渔夫钓具,线,新款龙战线组5.4*2.5#,1,0,1,0,2,(2),0,0,0,2,(2),1.0,
快手巧渔夫钓具,线,新款龙战线组5.4*3.0#,6,0,6,0,14,(14),0,0,0,14,(14),6.0,
快手巧渔夫钓具,线,新款龙战线组5.7*2.0#,1,0,1,5,2,3,0,0,5,2,3,0.0,
快手巧渔夫钓具,线,新款龙战线组6.3*1.2#,2,0,2,0,5,(5),0,0,0,5,(5),2.0,
快手巧渔夫钓具,线,新款龙战线组6.3*1.5#,3,0,3,0,7,(7),0,0,0,7,(7),3.0,
快手巧渔夫钓具,线,新款龙战线组6.3*2.5#,1,0,1,0,2,(2),0,0,0,2,(2),1.0,
快手巧渔夫钓具,线,新款龙战线组6.3*3.0#,2,0,2,0,5,(5),0,0,0,5,(5),2.0,
快手巧渔夫钓具,线,新款龙战线组7.2*3.0#,2,0,2,0,5,(5),0,0,0,5,(5),2.0,
快手巧渔夫钓具,线,新款龙战线组8.1*4.0#,2,0,2,10,5,5,0,0,10,5,5,0.0,
快手巧渔夫钓具,装备,高档缠把带1.5m黑色,2,0,2,0,17,(17),0,0,0,17,(17),2.0,
快手巧渔夫钓具,装备,高档缠把带1.5m蓝色,1,0,1,0,9,(9),0,0,0,9,(9),1.0,
快手巧渔夫钓具,装备,高档缠把带2.0m蓝色,1,0,1,0,10,(10),0,0,0,10,(10),1.0,
快手巧渔夫钓具,装备,高档缠把带2.0m黑色,1,0,1,0,10,(10),0,0,0,10,(10),1.0,
快手巧渔夫钓具,线上鱼竿,龙图支架270,1,0,1,0,69,(69),0,0,0,69,(69),1.0,
快手巧渔夫钓具,线上鱼竿,龙图抄网210,1,0,1,0,43,(43),0,0,0,43,(43),1.0,
快手巧渔夫钓具,装备,支架头（龙图）,1,0,1,0,4,(4),0,0,0,4,(4),1.0,
快手巧渔夫钓具,线上鱼竿,龙战极轻量4.5m,6,0,6,2364,990,1374,0,0,2364,990,1374,0.0,
快手巧渔夫钓具,线上鱼竿,龙战极轻量5.4m,7,0,7,3323,1365,1958,0,0,3323,1365,1958,0.0,
快手巧渔夫钓具,线上鱼竿,龙战极轻量6.3m,6,1,5,3374,1350,2024,559,225,2815,1125,1690,0.0,
快手巧渔夫钓具,线上鱼竿,龙战极轻量7.2m,1,0,1,669,265,404,0,0,669,265,404,0.0,
抖音巧渔夫旗舰店-厂家代发,装备,小竿包黑色,1,0,1,0,31,(31),0,0,0,31,(31),1.0,
