日期,监测点位,二氧化硫,二氧化氮,可吸入颗粒物,一氧化碳,臭氧,细颗粒物,空气质量指数,首要污染物,AQI指数级别,AQI指数类别
2018-03-27,汉口江滩,6,109,67,22,46,54,109,NO2,三级,轻度污染
2018-03-26,汉口江滩,5,101,65,20,55,57,101,NO2,三级,轻度污染
2018-03-26,汉口江滩,5,93,63,18,48,54,93,NO2,二级,良
2018-03-25,汉口江滩,11,87,65,22,35,62,87,NO2,二级,良
2018-03-25,汉口江滩,12,94,68,24,38,64,94,NO2,二级,良
2018-03-24,汉口江滩,19,89,80,26,40,64,89,NO2,二级,良
2018-03-24,汉口江滩,17,82,77,24,36,60,82,NO2,二级,良
2018-03-23,汉口江滩,12,102,75,28,40,62,102,NO2,三级,轻度污染
2018-03-23,汉口江滩,13,106,78,31,44,65,106,NO2,三级,轻度污染
2018-03-22,汉口江滩,7,109,76,25,30,79,109,NO2,三级,轻度污染
2018-03-22,汉口江滩,6,105,73,23,27,77,105,NO2,三级,轻度污染
2018-03-21,汉口江滩,5,83,56,16,30,52,83,NO2,二级,良
2018-03-21,汉口江滩,6,90,57,17,33,53,90,NO2,二级,良
2018-03-20,汉口江滩,3,34,43,19,49,55,55,PM2.5,二级,良
2018-03-20,汉口江滩,3,32,41,18,45,54,54,PM2.5,二级,良
2018-03-19,汉口江滩,2,37,30,22,16,57,57,PM2.5,二级,良
2018-03-19,汉口江滩,2,40,31,24,18,58,58,PM2.5,二级,良
2018-03-18,汉口江滩,2,37,19,21,20,30,37,--,一级,优
2018-03-18,汉口江滩,2,34,19,19,18,30,34,--,一级,优
2018-03-17,汉口江滩,8,45,41,22,19,45,45,--,一级,优
2018-03-17,汉口江滩,8,50,43,24,21,46,50,--,一级,优
2018-03-16,汉口江滩,3,27,38,14,32,28,38,--,一级,优
2018-03-16,汉口江滩,3,24,37,12,30,26,37,--,一级,优
2018-03-15,汉口江滩,6,54,57,23,40,52,57,PM10,二级,良
2018-03-15,汉口江滩,6,59,60,25,44,55,60,PM10,二级,良
2018-03-14,汉口江滩,6,65,55,26,37,65,65,NO2:PM2.5,二级,良
2018-03-14,汉口江滩,6,60,53,24,34,62,62,PM2.5,二级,良
2018-03-13,汉口江滩,12,110,79,26,38,80,110,NO2,三级,轻度污染
2018-03-13,汉口江滩,13,114,83,29,42,85,114,NO2,三级,轻度污染
2018-03-12,汉口江滩,11,117,83,30,46,70,117,NO2,三级,轻度污染
2018-03-12,汉口江滩,10,112,80,27,42,67,112,NO2,三级,轻度污染
2018-03-11,汉口江滩,19,101,71,26,29,58,101,NO2,三级,轻度污染
2018-03-11,汉口江滩,20,105,74,28,32,60,105,NO2,三级,轻度污染
2018-03-10,汉口江滩,15,84,67,24,50,69,84,NO2,二级,良
2018-03-10,汉口江滩,13,77,65,22,46,67,77,NO2,二级,良
2018-03-09,汉口江滩,6,68,58,18,44,64,68,NO2,二级,良
2018-03-09,汉口江滩,6,74,59,19,48,65,74,NO2,二级,良
2018-03-08,汉口江滩,3,48,35,16,38,55,55,PM2.5,二级,良
2018-03-08,汉口江滩,3,44,34,15,35,54,54,PM2.5,二级,良
2018-03-07,汉口江滩,2,35,20,15,21,40,40,--,一级,优
2018-03-07,汉口江滩,2,39,20,16,23,40,40,--,一级,优
2018-03-06,汉口江滩,3,42,34,17,29,38,42,--,一级,优
2018-03-06,汉口江滩,3,38,33,15,26,38,38,--,一级,优
2018-03-05,汉口江滩,2,24,29,16,34,26,34,--,一级,优
2018-03-05,汉口江滩,2,25,30,17,37,28,37,--,一级,优
2018-03-04,汉口江滩,7,53,40,36,8,43,53,NO2,二级,良
2018-03-04,汉口江滩,6,48,37,33,8,39,48,--,一级,优
2018-03-03,汉口江滩,6,63,56,38,19,68,68,PM2.5,二级,良
2018-03-03,汉口江滩,7,69,58,41,21,72,72,PM2.5,二级,良
2018-03-02,汉口江滩,5,59,50,33,22,67,67,PM2.5,二级,良
2018-03-02,汉口江滩,5,54,48,30,20,63,63,PM2.5,二级,良
2018-03-01,汉口江滩,6,53,51,24,24,62,62,PM2.5,二级,良
2018-03-01,汉口江滩,7,58,52,26,26,64,64,PM2.5,二级,良
2018-02-28,汉口江滩,3,60,38,23,43,46,60,NO2,二级,良
2018-02-28,汉口江滩,3,55,36,21,39,43,55,NO2,二级,良
2018-02-27,汉口江滩,8,57,28,28,13,33,57,NO2,二级,良
2018-02-27,汉口江滩,8,62,30,31,14,35,62,NO2,二级,良
2018-02-26,汉口江滩,9,75,62,31,49,95,95,PM2.5,二级,良
2018-02-26,汉口江滩,8,69,61,29,45,93,93,PM2.5,二级,良
2018-02-25,汉口江滩,4,60,77,24,27,107,107,PM2.5,三级,轻度污染
2018-02-25,汉口江滩,4,67,79,26,29,110,110,PM2.5,三级,轻度污染
2018-02-24,汉口江滩,13,48,72,30,32,69,72,PM10,二级,良
2018-02-24,汉口江滩,12,44,71,28,29,67,71,PM10,二级,良
2018-02-23,汉口江滩,9,38,53,26,41,67,67,PM2.5,二级,良
2018-02-23,汉口江滩,10,42,54,29,44,68,68,PM2.5,二级,良
2018-02-22,汉口江滩,3,48,61,29,42,112,112,PM2.5,三级,轻度污染
2018-02-22,汉口江滩,3,44,60,26,38,109,109,PM2.5,三级,轻度污染
2018-02-21,汉口江滩,1,24,56,24,29,87,87,PM2.5,二级,良
2018-02-21,汉口江滩,1,25,57,26,32,89,89,PM2.5,二级,良
2018-02-20,汉口江滩,1,27,13,19,20,26,27,--,一级,优
2018-02-20,汉口江滩,1,24,13,18,18,26,26,--,一级,优
2018-02-19,汉口江滩,2,23,29,18,20,53,53,PM2.5,二级,良
2018-02-19,汉口江滩,2,24,30,20,22,54,54,PM2.5,二级,良
2018-02-18,汉口江滩,2,25,64,27,31,109,109,PM2.5,三级,轻度污染
2018-02-18,汉口江滩,2,23,63,25,29,107,107,PM2.5,三级,轻度污染
2018-02-17,汉口江滩,6,25,63,28,38,88,88,PM2.5,二级,良
2018-02-17,汉口江滩,6,28,64,30,41,90,90,PM2.5,二级,良
2018-02-16,汉口江滩,5,33,79,27,33,120,120,PM2.5,三级,轻度污染
2018-02-16,汉口江滩,4,29,77,25,30,117,117,PM2.5,三级,轻度污染
2018-02-15,汉口江滩,4,27,71,23,26,105,105,PM2.5,三级,轻度污染
2018-02-15,汉口江滩,4,29,73,25,28,109,109,PM2.5,三级,轻度污染
2018-02-14,汉口江滩,24,103,97,38,14,109,109,PM2.5,三级,轻度污染
2018-02-14,汉口江滩,22,98,93,35,13,104,104,PM2.5,三级,轻度污染
2018-02-13,汉口江滩,13,89,83,25,46,79,89,NO2,二级,良
2018-02-13,汉口江滩,14,97,85,28,50,82,97,NO2,二级,良
2018-02-12,汉口江滩,13,72,73,24,36,42,73,PM10,二级,良
2018-02-12,汉口江滩,12,65,72,22,33,42,72,PM10,二级,良
2018-02-11,汉口江滩,9,78,119,28,42,129,129,PM2.5,三级,轻度污染
2018-02-11,汉口江滩,10,84,120,30,46,130,130,PM2.5,三级,轻度污染
2018-02-10,汉口江滩,12,55,99,30,42,160,160,PM2.5,四级,中度污染
2018-02-10,汉口江滩,11,50,97,27,39,156,156,PM2.5,四级,中度污染
2018-02-09,汉口江滩,24,103,91,36,19,120,120,PM2.5,三级,轻度污染
2018-02-09,汉口江滩,27,107,93,40,21,124,124,PM2.5,三级,轻度污染
2018-02-08,汉口江滩,17,82,76,26,47,107,107,PM2.5,三级,轻度污染
2018-02-08,汉口江滩,15,75,74,24,43,104,104,PM2.5,三级,轻度污染
2018-02-07,汉口江滩,22,109,89,33,16,120,120,PM2.5,三级,轻度污染
2018-02-07,汉口江滩,24,113,90,36,17,123,123,PM2.5,三级,轻度污染
2018-02-06,汉口江滩,19,109,79,28,26,89,109,NO2,三级,轻度污染
2018-02-06,汉口江滩,17,105,78,26,24,89,105,NO2,三级,轻度污染
2018-02-05,汉口江滩,11,90,70,21,30,69,90,NO2,二级,良
2018-02-05,汉口江滩,12,99,70,23,33,69,99,NO2,二级,良
2018-02-04,汉口江滩,14,64,57,20,32,46,64,NO2,二级,良
2018-02-04,汉口江滩,13,58,57,18,29,48,58,NO2,二级,良
2018-02-03,汉口江滩,7,33,61,11,33,30,61,PM10,二级,良
2018-02-03,汉口江滩,8,35,61,12,36,30,61,PM10,二级,良
2018-02-02,汉口江滩,13,75,78,20,33,65,78,PM10,二级,良
2018-02-02,汉口江滩,11,69,78,19,30,65,78,PM10,二级,良
2018-02-01,汉口江滩,20,102,84,32,25,90,102,NO2,三级,轻度污染
2018-02-01,汉口江滩,22,106,84,35,27,92,106,NO2,三级,轻度污染
2018-01-31,汉口江滩,12,82,65,22,38,77,82,NO2,二级,良
2018-01-31,汉口江滩,11,74,65,20,35,77,77,PM2.5,二级,良
2018-01-30,汉口江滩,13,80,59,23,42,74,80,NO2,二级,良
2018-01-30,汉口江滩,14,88,59,25,46,74,88,NO2,二级,良
2018-01-29,汉口江滩,6,58,58,21,42,100,100,PM2.5,二级,良
2018-01-29,汉口江滩,6,53,59,19,39,103,103,PM2.5,三级,轻度污染
2018-01-28,汉口江滩,4,20,42,15,36,77,77,PM2.5,二级,良
2018-01-28,汉口江滩,4,22,41,16,39,75,75,PM2.5,二级,良
2018-01-27,汉口江滩,3,20,29,15,37,64,64,PM2.5,二级,良
2018-01-27,汉口江滩,3,19,29,14,34,65,65,PM2.5,二级,良
2018-01-26,汉口江滩,3,23,25,13,27,53,53,PM2.5,二级,良
2018-01-26,汉口江滩,3,24,25,14,30,53,53,PM2.5,二级,良
2018-01-25,汉口江滩,2,30,21,14,25,46,46,--,一级,优
2018-01-25,汉口江滩,2,28,21,13,23,46,46,--,一级,优
2018-01-24,汉口江滩,2,30,26,15,16,60,60,PM2.5,二级,良
2018-01-24,汉口江滩,2,33,26,17,17,60,60,PM2.5,二级,良
2018-01-23,汉口江滩,2,44,0,28,13,139,139,PM2.5,三级,轻度污染
2018-01-23,汉口江滩,2,40,0,26,12,137,137,PM2.5,三级,轻度污染
2018-01-22,汉口江滩,7,73,67,29,20,124,124,PM2.5,三级,轻度污染
2018-01-22,汉口江滩,8,79,68,32,22,127,127,PM2.5,三级,轻度污染
2018-01-21,汉口江滩,6,99,75,44,5,142,142,PM2.5,三级,轻度污染
2018-01-21,汉口江滩,6,90,73,40,5,138,138,PM2.5,三级,轻度污染
2018-01-20,汉口江滩,9,87,106,55,2,222,222,PM2.5,五级,重度污染
2018-01-20,汉口江滩,9,95,108,59,3,227,227,PM2.5,五级,重度污染
2018-01-19,汉口江滩,3,73,79,34,8,203,203,PM2.5,五级,重度污染
2018-01-19,汉口江滩,3,68,78,32,7,200,200,PM2.5,四级,中度污染
2018-01-18,汉口江滩,4,60,85,26,17,202,202,PM2.5,五级,重度污染
2018-01-18,汉口江滩,4,65,87,29,19,206,206,PM2.5,五级,重度污染
2018-01-17,汉口江滩,11,65,76,24,30,153,153,PM2.5,四级,中度污染
2018-01-17,汉口江滩,9,60,75,22,28,149,149,PM2.5,三级,轻度污染
2018-01-16,汉口江滩,7,80,73,23,13,162,162,PM2.5,四级,中度污染
2018-01-16,汉口江滩,8,87,74,25,14,166,166,PM2.5,四级,中度污染
2018-01-15,汉口江滩,31,102,92,31,2,110,110,PM2.5,三级,轻度污染
2018-01-15,汉口江滩,29,97,90,28,2,108,108,PM2.5,三级,轻度污染
2018-01-14,汉口江滩,15,98,75,20,18,87,98,NO2,二级,良
2018-01-14,汉口江滩,16,103,77,22,20,89,103,NO2,三级,轻度污染
2018-01-13,汉口江滩,23,87,66,24,15,82,87,NO2,二级,良
2018-01-13,汉口江滩,21,79,66,22,14,82,82,PM2.5,二级,良
2018-01-12,汉口江滩,15,67,68,20,27,98,98,PM2.5,二级,良
2018-01-12,汉口江滩,17,73,68,22,29,98,98,PM2.5,二级,良
2018-01-11,汉口江滩,13,74,66,15,40,58,74,NO2,二级,良
2018-01-11,汉口江滩,12,68,65,13,37,58,68,NO2,二级,良
2018-01-10,汉口江滩,7,84,62,22,24,67,84,NO2,二级,良
2018-01-10,汉口江滩,8,92,62,24,26,67,92,NO2,二级,良
2018-01-09,汉口江滩,8,89,64,31,30,72,89,NO2,二级,良
2018-01-09,汉口江滩,7,82,63,28,28,70,82,NO2,二级,良
2018-01-08,汉口江滩,6,58,58,25,34,82,82,PM2.5,二级,良
2018-01-08,汉口江滩,6,63,58,27,37,82,82,PM2.5,二级,良
2018-01-07,汉口江滩,6,47,67,36,36,162,162,PM2.5,四级,中度污染
2018-01-07,汉口江滩,5,43,67,33,33,162,162,PM2.5,四级,中度污染
2018-01-06,汉口江滩,2,34,46,25,25,93,93,PM2.5,二级,良
2018-01-06,汉口江滩,2,38,46,27,27,93,93,PM2.5,二级,良
2018-01-05,汉口江滩,3,40,52,28,17,103,103,PM2.5,三级,轻度污染
2018-01-05,汉口江滩,3,37,52,26,15,103,103,PM2.5,三级,轻度污染
2018-01-04,汉口江滩,2,34,22,22,14,54,54,PM2.5,二级,良
2018-01-04,汉口江滩,2,38,22,24,16,54,54,PM2.5,二级,良
2018-01-03,汉口江滩,2,49,47,35,10,95,95,PM2.5,二级,良
2018-01-03,汉口江滩,2,45,47,32,10,95,95,PM2.5,二级,良
2018-01-02,汉口江滩,10,80,113,35,13,179,179,PM2.5,四级,中度污染
2018-01-02,汉口江滩,11,88,115,38,14,183,183,PM2.5,四级,中度污染
2018-01-01,汉口江滩,17,83,105,33,33,105,105,PM2.5:PM10,三级,轻度污染
2018-01-01,汉口江滩,15,75,103,30,30,103,103,PM2.5:PM10,三级,轻度污染
2017-12-31,汉口江滩,15,94,121,38,34,160,160,PM2.5,四级,中度污染
2017-12-30,汉口江滩,12,80,130,34,22,169,169,PM2.5,四级,中度污染
2017-12-29,汉口江滩,5,80,98,32,11,195,195,PM2.5,四级,中度污染
2017-12-28,汉口江滩,14,78,78,29,8,150,150,PM2.5,三级,轻度污染
2017-12-27,汉口江滩,27,98,97,31,10,135,135,PM2.5,三级,轻度污染
2017-12-26,汉口江滩,26,106,100,34,18,107,107,PM2.5,三级,轻度污染
2017-12-25,汉口江滩,16,85,76,18,25,55,85,NO2,二级,良
2017-12-24,汉口江滩,14,102,97,32,27,158,158,PM2.5,四级,中度污染
2017-12-23,汉口江滩,20,109,113,34,3,159,159,PM2.5,四级,中度污染
2017-12-22,汉口江滩,26,105,80,30,19,97,105,NO2,三级,轻度污染
2017-12-21,汉口江滩,20,105,92,29,17,119,119,PM2.5,三级,轻度污染
2017-12-20,汉口江滩,15,101,81,24,18,104,104,PM2.5,三级,轻度污染
2017-12-19,汉口江滩,11,97,86,29,21,105,105,PM2.5,三级,轻度污染
2017-12-18,汉口江滩,12,101,83,27,16,102,102,PM2.5,三级,轻度污染
2017-12-17,汉口江滩,7,62,63,18,32,79,79,PM2.5,二级,良
2017-12-16,汉口江滩,5,33,67,20,30,113,113,PM2.5,三级,轻度污染
2017-12-15,汉口江滩,2,39,40,21,6,0,40,--,一级,优
2017-12-14,汉口江滩,2,44,27,15,6,59,59,PM2.5,二级,良
2017-12-13,汉口江滩,5,55,61,16,5,87,87,PM2.5,二级,良
2017-12-12,汉口江滩,13,73,73,17,10,89,89,PM2.5,二级,良
2017-12-11,汉口江滩,16,88,73,23,25,54,88,NO2,二级,良
2017-12-10,汉口江滩,16,92,96,23,28,87,96,PM10,二级,良
2017-12-09,汉口江滩,14,94,79,22,30,80,94,NO2,二级,良
2017-12-08,汉口江滩,12,67,74,21,26,108,108,PM2.5,三级,轻度污染
2017-12-07,汉口江滩,0,0,0,0,0,0,0,--,--,--
2017-12-06,汉口江滩,23,101,97,40,9,172,172,PM2.5,四级,中度污染
2017-12-05,汉口江滩,7,67,86,35,43,205,205,PM2.5,五级,重度污染
2017-12-04,汉口江滩,5,59,100,32,39,223,223,PM2.5,五级,重度污染
2017-12-03,汉口江滩,8,83,75,29,8,104,104,PM2.5,三级,轻度污染
2017-12-02,汉口江滩,5,70,62,23,20,87,87,PM2.5,二级,良
2017-12-01,汉口江滩,3,45,51,18,10,65,65,PM2.5,二级,良
2017-11-30,汉口江滩,1,45,36,22,3,57,57,PM2.5,二级,良
2017-11-29,汉口江滩,5,50,78,30,26,138,138,PM2.5,三级,轻度污染
2017-11-28,汉口江滩,12,102,85,34,16,113,113,PM2.5,三级,轻度污染
2017-11-27,汉口江滩,16,104,90,36,32,112,112,PM2.5,三级,轻度污染
2017-11-26,汉口江滩,12,111,88,31,14,113,113,PM2.5,三级,轻度污染
2017-11-25,汉口江滩,15,104,78,26,19,73,104,NO2,三级,轻度污染
2017-11-24,汉口江滩,13,101,79,26,20,80,101,NO2,三级,轻度污染
2017-11-23,汉口江滩,10,84,77,21,23,72,84,NO2,二级,良
2017-11-22,汉口江滩,8,63,72,23,24,73,73,PM2.5,二级,良
2017-11-21,汉口江滩,9,79,68,24,9,73,79,NO2,二级,良
2017-11-20,汉口江滩,9,53,56,19,35,82,82,PM2.5,二级,良
2017-11-19,汉口江滩,8,53,62,26,11,65,65,PM2.5,二级,良
2017-11-18,汉口江滩,4,44,64,23,26,67,67,PM2.5,二级,良
2017-11-17,汉口江滩,2,50,61,29,8,74,74,PM2.5,二级,良
2017-11-16,汉口江滩,8,69,74,30,30,87,87,PM2.5,二级,良
2017-11-15,汉口江滩,12,97,85,41,21,108,108,PM2.5,三级,轻度污染
2017-11-14,汉口江滩,6,68,67,31,8,69,69,PM2.5,二级,良
2017-11-13,汉口江滩,2,64,55,26,9,63,64,NO2,二级,良
2017-11-12,汉口江滩,4,63,60,22,8,62,63,NO2,二级,良
2017-11-11,汉口江滩,5,38,65,15,27,38,65,PM10,二级,良
2017-11-10,汉口江滩,14,65,87,25,28,80,87,PM10,二级,良
2017-11-09,汉口江滩,18,87,86,32,71,95,95,PM2.5,二级,良
2017-11-08,汉口江滩,15,113,116,35,55,149,149,PM2.5,三级,轻度污染
2017-11-07,汉口江滩,14,120,107,34,26,128,128,PM2.5,三级,轻度污染
2017-11-06,汉口江滩,18,103,80,29,39,78,103,NO2,三级,轻度污染
2017-11-05,汉口江滩,18,60,62,20,43,43,62,PM10,二级,良
2017-11-04,汉口江滩,8,44,63,22,58,77,77,PM2.5,二级,良
2017-11-03,汉口江滩,13,98,107,32,78,142,142,PM2.5,三级,轻度污染
2017-11-02,汉口江滩,12,123,101,36,41,103,123,NO2,三级,轻度污染
2017-11-01,汉口江滩,15,116,88,34,32,88,116,NO2,三级,轻度污染
2017-10-31,汉口江滩,17,95,71,26,40,67,95,NO2,二级,良
2017-10-30,汉口江滩,7,57,55,13,36,23,57,NO2,二级,良
2017-10-29,汉口江滩,8,44,73,19,36,55,73,PM10,二级,良
2017-10-28,汉口江滩,12,97,75,26,48,68,97,NO2,二级,良
2017-10-27,汉口江滩,10,113,94,29,48,84,113,NO2,三级,轻度污染
2017-10-26,汉口江滩,8,85,70,22,56,59,85,NO2,二级,良
2017-10-25,汉口江滩,13,65,65,20,42,42,65,NO2:PM10,二级,良
2017-10-24,汉口江滩,11,64,70,24,49,63,70,PM10,二级,良
2017-10-23,汉口江滩,6,39,84,27,48,100,100,PM2.5,二级,良
2017-10-22,汉口江滩,7,68,69,22,62,68,69,PM10,二级,良
2017-10-21,汉口江滩,6,45,52,15,52,40,52,O3_8h:PM10,二级,良
2017-10-20,汉口江滩,7,59,58,22,35,55,59,NO2,二级,良
2017-10-19,汉口江滩,4,30,29,14,30,23,30,--,一级,优
2017-10-18,汉口江滩,4,34,30,15,14,28,34,--,一级,优
2017-10-17,汉口江滩,4,25,24,15,32,19,32,--,一级,优
2017-10-16,汉口江滩,4,17,19,16,28,22,28,--,一级,优
2017-10-15,汉口江滩,4,17,23,19,33,13,33,--,一级,优
2017-10-14,汉口江滩,4,25,35,20,27,25,35,--,一级,优
2017-10-13,汉口江滩,5,25,22,19,22,18,25,--,一级,优
2017-10-12,汉口江滩,4,25,7,20,19,6,25,--,一级,优
2017-10-11,汉口江滩,4,30,15,22,12,8,30,--,一级,优
2017-10-10,汉口江滩,5,27,39,29,18,30,39,--,一级,优
2017-10-09,汉口江滩,6,88,78,38,51,74,88,NO2,二级,良
2017-10-08,汉口江滩,7,97,74,37,75,68,97,NO2,二级,良
2017-10-07,汉口江滩,6,57,54,28,23,42,57,NO2,二级,良
2017-10-06,汉口江滩,6,50,40,31,10,36,50,--,一级,优
2017-10-05,汉口江滩,4,39,14,21,9,15,39,--,一级,优
2017-10-04,汉口江滩,4,17,10,16,21,6,21,--,一级,优
2017-10-03,汉口江滩,3,14,9,17,29,6,29,--,一级,优
2017-10-02,汉口江滩,3,23,17,22,22,9,23,--,一级,优
2017-10-01,汉口江滩,6,55,56,29,45,45,56,PM10,二级,良
2017-09-30,汉口江滩,7,54,52,31,14,40,54,NO2,二级,良
2017-09-29,汉口江滩,6,50,33,26,24,23,50,--,一级,优
2017-09-28,汉口江滩,4,39,29,19,41,16,41,--,一级,优
2017-09-27,汉口江滩,3,32,19,22,30,16,32,--,一级,优
2017-09-26,汉口江滩,5,37,50,24,50,39,50,--,一级,优
2017-09-25,汉口江滩,5,49,59,23,40,42,59,PM10,二级,良
2017-09-24,汉口江滩,6,49,49,27,32,35,49,--,一级,优
2017-09-23,汉口江滩,5,63,37,23,30,30,63,NO2,二级,良
2017-09-22,汉口江滩,6,107,64,28,16,60,107,NO2,三级,轻度污染
2017-09-21,汉口江滩,5,79,55,25,17,43,79,NO2,二级,良
2017-09-20,汉口江滩,4,47,31,22,32,25,47,--,一级,优
2017-09-19,汉口江滩,3,45,51,28,36,53,53,PM2.5,二级,良
2017-09-18,汉口江滩,11,82,85,31,96,78,96,O3_8h,二级,良
2017-09-17,汉口江滩,8,73,61,21,98,33,98,O3_8h,二级,良
2017-09-16,汉口江滩,7,63,64,23,99,40,99,O3_8h,二级,良
2017-09-15,汉口江滩,7,52,58,21,93,32,93,O3_8h,二级,良
2017-09-14,汉口江滩,6,48,57,23,94,38,94,O3_8h,二级,良
2017-09-13,汉口江滩,7,63,59,24,99,38,99,O3_8h,二级,良
2017-09-12,汉口江滩,6,57,48,25,74,30,74,O3_8h,二级,良
2017-09-11,汉口江滩,4,33,34,21,46,23,46,--,一级,优
2017-09-10,汉口江滩,4,39,41,24,26,29,41,--,一级,优
2017-09-09,汉口江滩,7,67,67,30,103,54,103,O3_8h,三级,轻度污染
2017-09-08,汉口江滩,6,94,63,28,89,46,94,NO2,二级,良
2017-09-07,汉口江滩,4,70,45,21,76,20,76,O3_8h,二级,良
2017-09-06,汉口江滩,3,37,24,21,29,19,37,--,一级,优
2017-09-05,汉口江滩,4,68,47,25,11,28,68,NO2,二级,良
2017-09-04,汉口江滩,3,50,34,21,25,22,50,--,一级,优
2017-09-03,汉口江滩,2,39,16,19,22,9,39,--,一级,优
2017-09-02,汉口江滩,3,33,26,21,19,19,33,--,一级,优
2017-09-01,汉口江滩,4,39,36,24,18,19,39,--,一级,优
2017-08-31,汉口江滩,2,30,33,21,21,18,33,--,一级,优
2017-08-30,汉口江滩,2,28,28,22,27,8,28,--,一级,优
2017-08-29,汉口江滩,3,23,36,28,65,25,65,O3_8h,二级,良
2017-08-28,汉口江滩,5,40,52,23,71,28,71,O3_8h,二级,良
2017-08-27,汉口江滩,5,32,55,25,84,38,84,O3_8h,二级,良
2017-08-26,汉口江滩,3,24,38,23,57,26,57,O3_8h,二级,良
2017-08-25,汉口江滩,2,42,38,22,62,25,62,O3_8h,二级,良
2017-08-24,汉口江滩,4,45,46,23,71,26,71,O3_8h,二级,良
2017-08-23,汉口江滩,3,44,53,25,69,32,69,O3_8h,二级,良
2017-08-22,汉口江滩,4,37,49,23,85,33,85,O3_8h,二级,良
2017-08-21,汉口江滩,3,37,52,26,76,33,76,O3_8h,二级,良
2017-08-20,汉口江滩,3,37,43,21,43,26,43,--,一级,优
2017-08-19,汉口江滩,4,39,43,17,41,25,43,--,一级,优
2017-08-18,汉口江滩,5,40,48,23,44,29,48,--,一级,优
2017-08-17,汉口江滩,3,37,30,22,37,20,37,--,一级,优
2017-08-16,汉口江滩,2,78,57,26,71,48,78,NO2,二级,良
2017-08-15,汉口江滩,2,64,56,26,78,49,78,O3_8h,二级,良
2017-08-14,汉口江滩,2,43,44,23,44,32,44,--,一级,优
2017-08-13,汉口江滩,1,24,16,18,34,12,34,--,一级,优
2017-08-12,汉口江滩,1,34,16,18,19,10,34,--,一级,优
2017-08-11,汉口江滩,3,54,55,24,45,30,55,PM10,二级,良
2017-08-10,汉口江滩,2,49,48,19,55,25,55,O3_8h,二级,良
2017-08-09,汉口江滩,2,43,39,22,55,25,55,O3_8h,二级,良
2017-08-08,汉口江滩,1,33,34,19,29,20,34,--,一级,优
2017-08-07,汉口江滩,2,65,50,18,54,29,65,NO2,二级,良
2017-08-06,汉口江滩,1,63,53,19,70,35,70,O3_8h,二级,良
2017-08-05,汉口江滩,2,84,62,29,54,49,84,NO2,二级,良
2017-08-04,汉口江滩,2,82,56,26,33,39,82,NO2,二级,良
2017-08-03,汉口江滩,2,80,47,23,55,29,80,NO2,二级,良
2017-08-02,汉口江滩,2,33,19,20,30,16,33,--,一级,优
2017-08-01,汉口江滩,1,32,17,19,19,19,32,--,一级,优
2017-07-31,汉口江滩,1,22,40,21,39,28,40,--,一级,优
2017-07-30,汉口江滩,1,20,59,24,61,50,61,O3_8h,二级,良
2017-07-29,汉口江滩,2,38,72,34,66,73,73,PM2.5,二级,良
2017-07-28,汉口江滩,2,62,79,28,50,0,79,PM10,二级,良
2017-07-27,汉口江滩,2,72,72,23,91,59,91,O3_8h,二级,良
2017-07-26,汉口江滩,2,84,71,22,77,48,84,NO2,二级,良
2017-07-25,汉口江滩,3,101,80,27,124,53,124,O3_8h,三级,轻度污染
2017-07-24,汉口江滩,2,78,61,18,47,39,78,NO2,二级,良
2017-07-23,汉口江滩,3,94,62,19,64,35,94,NO2,二级,良
2017-07-22,汉口江滩,3,74,57,17,57,28,74,NO2,二级,良
2017-07-21,汉口江滩,3,47,48,14,41,15,48,--,一级,优
2017-07-20,汉口江滩,2,28,37,13,41,12,41,--,一级,优
2017-07-19,汉口江滩,2,39,36,14,38,15,39,--,一级,优
2017-07-18,汉口江滩,2,59,47,16,39,28,59,NO2,二级,良
2017-07-17,汉口江滩,2,80,56,17,38,29,80,NO2,二级,良
2017-07-16,汉口江滩,2,64,52,16,49,28,64,NO2,二级,良
2017-07-15,汉口江滩,2,68,53,17,52,26,68,NO2,二级,良
2017-07-14,汉口江滩,2,57,44,16,36,23,57,NO2,二级,良
2017-07-13,汉口江滩,2,47,46,16,37,23,47,--,一级,优
2017-07-12,汉口江滩,2,32,34,15,37,15,37,--,一级,优
2017-07-11,汉口江滩,2,35,30,16,40,18,40,--,一级,优
2017-07-10,汉口江滩,2,52,30,16,40,19,52,NO2,二级,良
2017-07-09,汉口江滩,2,38,25,16,14,12,38,--,一级,优
2017-07-08,汉口江滩,2,43,37,16,29,16,43,--,一级,优
2017-07-07,汉口江滩,2,53,42,15,25,18,53,NO2,二级,良
2017-07-06,汉口江滩,2,40,41,18,38,22,41,--,一级,优
2017-07-05,汉口江滩,2,39,39,19,35,20,39,--,一级,优
2017-07-04,汉口江滩,2,37,39,21,45,23,45,--,一级,优
2017-07-03,汉口江滩,2,43,48,26,95,35,95,O3_8h,二级,良
2017-07-02,汉口江滩,2,47,28,18,43,20,47,--,一级,优
2017-07-01,汉口江滩,2,32,14,19,20,10,32,--,一级,优
