月份,项目店,区域,经营模式,有无预算,科目,本月计划,本月完成,备注
6月,神榆项目神木北站,河北子公司,托管,有预算,项目合作分红,0,0,
6月,神榆项目神木北站,河北子公司,托管,有预算,项目店可分配利润,459115,186064,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,综合收入,712518,712578,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,综合成本,490880,471051,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,综合毛利,221638,241528,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,劳务收入,712518,712578,物业管理服务，人数123人（含26名司炉工），按扣减1.5%管理费后净额入收入
6月,神榆项目黄羊城站,河北子公司,托管,有预算,劳务成本,490880,471051,90人工资
6月,神榆项目黄羊城站,河北子公司,托管,有预算,劳务毛利,221638,241528,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,餐饮收入,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,餐饮成本,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,餐饮毛利,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,销售收入,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,销售成本,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,销售毛利,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,外包档口收入,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,外包档口成本,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,外包档口毛利,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,其他收入,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,其他成本,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,其他毛利,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,人事费用,41319,43970,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,工资,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,监管工资,3750,3000,2人监管
6月,神榆项目黄羊城站,河北子公司,托管,有预算,绩效考核奖,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,公司承担外包费,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,公司缴纳五险,22869,33046,公司缴纳社保27969.58元，公司缴纳公积金5076元
6月,神榆项目黄羊城站,河北子公司,托管,有预算,外包五险,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,商业保险费,0,714,平安雇主责任险714.22元
6月,神榆项目黄羊城站,河北子公司,托管,有预算,外包管理费,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,福利费,14700,7210,"防暑茶98份共1960元
牙膏、牙刷、洗漱包等2450元
购买线手套、胶皮手套等2885.2元"
6月,神榆项目黄羊城站,河北子公司,托管,有预算,员工宿舍费,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,能源费用,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,水费,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,电费,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,燃气费,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,暖气费,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,运营费用,100,4223,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,办公费,100,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,差旅费,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,汽车费用,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,营销费用,0,2423,"每年慰问环外工和绿化工的防暑物品绿豆、白糖等490元
甲方举办技术比武购买饮料、蛋黄派、曲奇饼干共计1933元"
6月,神榆项目黄羊城站,河北子公司,托管,有预算,低值物料,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,目视化费用,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,修理费,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,招待费,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,运输费用,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,其他,0,1800,5月伯乐奖1800元
6月,神榆项目黄羊城站,河北子公司,托管,有预算,固定费用,66599,67604,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,租金,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,管理费,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,市场开发费,3612,4612,"神榆项目黄羊城站中标服务费摊销3,040.91元（2023.10-2026.3）
神榆项目黄羊城站履约保证金担保费摊销（2023.05-2026.3），每月分摊571.43元
黄羊城站标书制作1000元"
6月,神榆项目黄羊城站,河北子公司,托管,有预算,折旧,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,各项摊提,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,上交总部管理费,17813,17814,根据比例计提总部管理费
6月,神榆项目黄羊城站,河北子公司,托管,有预算,计提税金及附加,45174,45177,根据比例计提总部税金
6月,神榆项目黄羊城站,河北子公司,托管,有预算,营业外收支,0,(4000),甲方罚款4000元
6月,神榆项目黄羊城站,河北子公司,托管,有预算,自营业务利润,113620,121730,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,外包业务利润,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,项目部经营利润,113620,121730,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,区域管理费用,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,运行费用,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,两节费用,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,公关费,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,项目店净利润,113620,121730,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,项目合作分红,0,0,
6月,神榆项目黄羊城站,河北子公司,托管,有预算,项目店可分配利润,113620,121730,
6月,邯郸实验中学,邯郸子公司,学校,有预算,综合收入,460650,426225,
6月,邯郸实验中学,邯郸子公司,学校,有预算,综合成本,188867,162856,
6月,邯郸实验中学,邯郸子公司,学校,有预算,综合毛利,271784,263369,
6月,邯郸实验中学,邯郸子公司,学校,有预算,劳务收入,0,0,
6月,邯郸实验中学,邯郸子公司,学校,有预算,劳务成本,0,0,
6月,邯郸实验中学,邯郸子公司,学校,有预算,劳务毛利,0,0,
6月,邯郸实验中学,邯郸子公司,学校,有预算,餐饮收入,460650,426225,"记账收入42.6万,低于预算3.4万。学校提前放2天暑假，预算定的23天，实际经营21天，故收入减少"
6月,邯郸实验中学,邯郸子公司,学校,有预算,餐饮成本,188867,162856,本月调整菜谱，购进的成本低毛利高的食材
6月,邯郸实验中学,邯郸子公司,学校,有预算,餐饮毛利,271784,263369,夏季面条吃的比较多，毛利提升比较高
6月,邯郸实验中学,邯郸子公司,学校,有预算,销售收入,0,0,
6月,邯郸实验中学,邯郸子公司,学校,有预算,销售成本,0,0,
6月,邯郸实验中学,邯郸子公司,学校,有预算,销售毛利,0,0,
6月,邯郸实验中学,邯郸子公司,学校,有预算,外包档口收入,0,0,
6月,邯郸实验中学,邯郸子公司,学校,有预算,外包档口成本,0,0,
6月,邯郸实验中学,邯郸子公司,学校,有预算,外包档口毛利,0,0,
6月,邯郸实验中学,邯郸子公司,学校,有预算,其他收入,0,0,
6月,邯郸实验中学,邯郸子公司,学校,有预算,其他成本,0,0,
6月,邯郸实验中学,邯郸子公司,学校,有预算,其他毛利,0,0,
6月,邯郸实验中学,邯郸子公司,学校,有预算,人事费用,95300,91296,
6月,邯郸实验中学,邯郸子公司,学校,有预算,工资,85100,80640,因提前放假，工人工资比预定的少2天工资
6月,邯郸实验中学,邯郸子公司,学校,有预算,监管工资,4039,3452,
6月,邯郸实验中学,邯郸子公司,学校,有预算,绩效考核奖,2730,2723,项目经理、财务员绩效工资
6月,邯郸实验中学,邯郸子公司,学校,有预算,公司承担外包费,0,0,
6月,邯郸实验中学,邯郸子公司,学校,有预算,公司缴纳五险,2197,2197,项目经理、财务员2人社保
6月,邯郸实验中学,邯郸子公司,学校,有预算,外包五险,0,0,
6月,邯郸实验中学,邯郸子公司,学校,有预算,商业保险费,0,1508,给员工上平安雇主责任险
6月,邯郸实验中学,邯郸子公司,学校,有预算,外包管理费,0,0,
6月,邯郸实验中学,邯郸子公司,学校,有预算,福利费,240,40,体检费1人80元-离职扣款40元=40元
6月,邯郸实验中学,邯郸子公司,学校,有预算,员工宿舍费,993,737,已和中央厨房共用一个宿舍，邯郸实验中学承担宿舍电费，本月共用电费736.54元
6月,邯郸实验中学,邯郸子公司,学校,有预算,能源费用,14280,11284,
6月,邯郸实验中学,邯郸子公司,学校,有预算,水费,1382,1428,已在可控范围内
6月,邯郸实验中学,邯郸子公司,学校,有预算,电费,9213,6096,已在可控范围内
6月,邯郸实验中学,邯郸子公司,学校,有预算,燃气费,3685,3760,已在可控范围内
6月,邯郸实验中学,邯郸子公司,学校,有预算,暖气费,0,0,
6月,邯郸实验中学,邯郸子公司,学校,有预算,运营费用,1400,8176,
6月,邯郸实验中学,邯郸子公司,学校,有预算,办公费,150,93,购办公用品93元
6月,邯郸实验中学,邯郸子公司,学校,有预算,差旅费,50,1062,王宏强石家庄2次出差的差旅费
6月,邯郸实验中学,邯郸子公司,学校,有预算,汽车费用,0,637,王宏强日常燃油费，因本月跑业务比较多，故燃油费过高
6月,邯郸实验中学,邯郸子公司,学校,有预算,营销费用,0,0,
6月,邯郸实验中学,邯郸子公司,学校,有预算,低值物料,1000,2109,一次性物料消耗1156.8元，一次性物料消耗相对预算超出156.8元，本月因学校要求安装了下水道盖板952元，故超预算的比较多一些
6月,邯郸实验中学,邯郸子公司,学校,有预算,目视化费用,0,260,购置精细化展板260元
6月,邯郸实验中学,邯郸子公司,学校,有预算,修理费,200,675,更换消毒灯管，更换煮面桶温控器350元，安装玻璃、玻璃贴325元，共计675元
6月,邯郸实验中学,邯郸子公司,学校,有预算,招待费,0,3340,朱总接待邯郸实验中学领导在大同鼎昊福源产生的餐费招待3340元
6月,邯郸实验中学,邯郸子公司,学校,有预算,运输费用,0,0,
6月,邯郸实验中学,邯郸子公司,学校,有预算,其他,0,0,
6月,邯郸实验中学,邯郸子公司,学校,有预算,固定费用,62901,59081,
6月,邯郸实验中学,邯郸子公司,学校,有预算,租金,0,0,
6月,邯郸实验中学,邯郸子公司,学校,有预算,管理费,46065,42623,康总扩展费
6月,邯郸实验中学,邯郸子公司,学校,有预算,市场开发费,0,0,
6月,邯郸实验中学,邯郸子公司,学校,有预算,折旧,7688,7826,差额为新增土豆削皮机，挡鼠板折旧
6月,邯郸实验中学,邯郸子公司,学校,有预算,各项摊提,2239,2239,
6月,邯郸实验中学,邯郸子公司,学校,有预算,上交总部管理费,4607,4262,按收入的1%计提
6月,邯郸实验中学,邯郸子公司,学校,有预算,计提税金及附加,2303,2131,按收入的0.5%计提
6月,邯郸实验中学,邯郸子公司,学校,有预算,营业外收支,0,20,收入：考勤违纪罚款收入20元
6月,邯郸实验中学,邯郸子公司,学校,有预算,自营业务利润,97902,93552,利润情况：收入低于预算3.4万，毛利少0.8万，费用节省0.4万。故未完成利润：节省费用0.4万-毛利少0.8万=0.4万
6月,邯郸实验中学,邯郸子公司,学校,有预算,外包业务利润,0,0,
6月,邯郸实验中学,邯郸子公司,学校,有预算,项目部经营利润,97902,93552,
6月,邯郸实验中学,邯郸子公司,学校,有预算,区域管理费用,0,0,
6月,邯郸实验中学,邯郸子公司,学校,有预算,运行费用,0,0,
6月,邯郸实验中学,邯郸子公司,学校,有预算,两节费用,0,0,
6月,邯郸实验中学,邯郸子公司,学校,有预算,公关费,0,0,
6月,邯郸实验中学,邯郸子公司,学校,有预算,项目店净利润,97902,93552,
6月,邯郸实验中学,邯郸子公司,学校,有预算,项目合作分红,0,0,
6月,邯郸实验中学,邯郸子公司,学校,有预算,项目店可分配利润,97902,93552,
6月,邯郸公安办案中心,邯郸子公司,托管自营,0,综合收入,0,0,
6月,邯郸公安办案中心,邯郸子公司,托管自营,0,综合成本,0,0,
6月,邯郸公安办案中心,邯郸子公司,托管自营,0,综合毛利,0,0,
6月,邯郸公安办案中心,邯郸子公司,托管自营,0,劳务收入,0,0,
6月,邯郸公安办案中心,邯郸子公司,托管自营,0,劳务成本,0,0,
6月,邯郸公安办案中心,邯郸子公司,托管自营,0,劳务毛利,0,0,
6月,邯郸公安办案中心,邯郸子公司,托管自营,0,餐饮收入,0,0,
6月,邯郸公安办案中心,邯郸子公司,托管自营,0,餐饮成本,0,0,
6月,邯郸公安办案中心,邯郸子公司,托管自营,0,餐饮毛利,0,0,
6月,邯郸公安办案中心,邯郸子公司,托管自营,0,销售收入,0,0,
6月,邯郸公安办案中心,邯郸子公司,托管自营,0,销售成本,0,0,
6月,邯郸公安办案中心,邯郸子公司,托管自营,0,销售毛利,0,0,
6月,邯郸公安办案中心,邯郸子公司,托管自营,0,外包档口收入,0,0,
6月,邯郸公安办案中心,邯郸子公司,托管自营,0,外包档口成本,0,0,
