ID,编号,价格,成交数量,竞买率,成交占比,日期,大盘最低价格,大盘最高价格
148866,2078,12,877,74,1,44621,3466,3491
148865,2078,12,1208,5,1,44621,3466,3491
148864,2078,12,1174,19,1,44621,3466,3491
148863,2078,12,11,0,0,44621,3466,3491
148040,2078,12,502,100,0,44620,3426,3462
148039,2078,12,3422,74,1,44620,3426,3462
148038,2078,12,6909,78,2,44620,3426,3462
148037,2078,12,16822,62,5,44620,3426,3462
148036,2078,12,11274,40,4,44620,3426,3462
148035,2078,12,8406,55,3,44620,3426,3462
148034,2078,12,10224,51,3,44620,3426,3462
148033,2078,12,6502,46,2,44620,3426,3462
148032,2078,12,10958,54,3,44620,3426,3462
148031,2078,12,9203,60,3,44620,3426,3462
148030,2078,12,11442,67,4,44620,3426,3462
148029,2078,12,19213,43,6,44620,3426,3462
148028,2078,12,17928,45,6,44620,3426,3462
148027,2078,12,17593,51,5,44620,3426,3462
148026,2078,12,14632,35,5,44620,3426,3462
148025,2078,12,20027,45,6,44620,3426,3462
148024,2078,12,20219,45,6,44620,3426,3462
148023,2078,12,13387,44,4,44620,3426,3462
148022,2078,12,11115,34,3,44620,3426,3462
148021,2078,12,15440,15,5,44620,3426,3462
148020,2078,12,6309,16,2,44620,3426,3462
148019,2078,12,1068,52,0,44620,3426,3462
148018,2078,12,1221,17,0,44620,3426,3462
148017,2078,12,2191,23,1,44620,3426,3462
148016,2078,12,8866,17,3,44620,3426,3462
148015,2078,12,1276,83,0,44620,3426,3462
148014,2078,12,6555,92,2,44620,3426,3462
148013,2078,12,3032,0,1,44620,3426,3462
148012,2078,12,1291,69,0,44620,3426,3462
148011,2078,12,843,0,0,44620,3426,3462
148010,2078,12,2249,15,1,44620,3426,3462
148009,2078,12,377,86,0,44620,3426,3462
148008,2078,12,3702,50,1,44620,3426,3462
148007,2078,12,3993,33,1,44620,3426,3462
148006,2078,12,7765,66,2,44620,3426,3462
148005,2078,12,5381,39,2,44620,3426,3462
148004,2078,12,4424,12,1,44620,3426,3462
148003,2078,12,3578,46,1,44620,3426,3462
148002,2078,12,3192,0,1,44620,3426,3462
148001,2078,12,3267,16,1,44620,3426,3462
148000,2078,12,3631,27,1,44620,3426,3462
147999,2078,12,2280,0,1,44620,3426,3462
147361,2078,12,488,100,0,44617,3441,3480
147360,2078,12,829,100,0,44617,3441,3480
147359,2078,12,1020,64,1,44617,3441,3480
147358,2078,12,1528,44,1,44617,3441,3480
147357,2078,12,3925,47,2,44617,3441,3480
147356,2078,12,6108,56,3,44617,3441,3480
147355,2078,12,9023,52,5,44617,3441,3480
147354,2078,12,12708,28,6,44617,3441,3480
147353,2078,12,13238,30,7,44617,3441,3480
147352,2078,12,10256,18,5,44617,3441,3480
147351,2078,12,13016,33,7,44617,3441,3480
147350,2078,12,20049,54,10,44617,3441,3480
147349,2078,12,22731,45,12,44617,3441,3480
147348,2078,12,29372,16,15,44617,3441,3480
147347,2078,12,14103,23,7,44617,3441,3480
147346,2078,12,8607,25,4,44617,3441,3480
147345,2078,12,3648,25,2,44617,3441,3480
147344,2078,12,10430,19,5,44617,3441,3480
147343,2078,12,7400,24,4,44617,3441,3480
147342,2078,12,6207,0,3,44617,3441,3480
147341,2078,12,2033,0,1,44617,3441,3480
146791,2078,12,162,100,0,44616,3400,3487
146790,2078,12,3026,95,1,44616,3400,3487
146789,2078,12,6091,54,2,44616,3400,3487
146788,2078,12,3057,40,1,44616,3400,3487
146787,2078,12,3164,50,1,44616,3400,3487
146786,2078,12,2379,47,1,44616,3400,3487
146785,2078,12,3986,68,1,44616,3400,3487
146784,2078,12,4110,50,2,44616,3400,3487
146783,2078,12,8813,73,3,44616,3400,3487
146782,2078,12,6830,49,3,44616,3400,3487
146781,2078,12,5834,47,2,44616,3400,3487
146780,2078,12,7449,49,3,44616,3400,3487
146779,2078,12,13884,52,5,44616,3400,3487
146778,2078,12,9837,35,4,44616,3400,3487
146777,2078,12,9977,75,4,44616,3400,3487
146776,2078,12,15682,50,6,44616,3400,3487
146775,2078,12,8005,41,3,44616,3400,3487
146774,2078,12,6463,46,2,44616,3400,3487
146773,2078,12,12054,34,5,44616,3400,3487
146772,2078,12,7967,31,3,44616,3400,3487
146771,2078,12,4024,59,2,44616,3400,3487
146770,2078,12,2877,58,1,44616,3400,3487
146769,2078,12,6108,68,2,44616,3400,3487
146768,2078,12,124,0,0,44616,3400,3487
146767,2078,12,280,100,0,44616,3400,3487
146766,2078,12,122,100,0,44616,3400,3487
146765,2078,12,1270,99,0,44616,3400,3487
146764,2078,12,3823,75,1,44616,3400,3487
146763,2078,12,2593,65,1,44616,3400,3487
146762,2078,12,1050,52,0,44616,3400,3487
146761,2078,12,1177,97,0,44616,3400,3487
146760,2078,12,1016,90,0,44616,3400,3487
146759,2078,12,5090,51,2,44616,3400,3487
146758,2078,12,4548,37,2,44616,3400,3487
146757,2078,12,10528,65,4,44616,3400,3487
146756,2078,12,2914,57,1,44616,3400,3487
146755,2078,12,4666,73,2,44616,3400,3487
146754,2078,12,11149,48,4,44616,3400,3487
146753,2078,12,9969,44,4,44616,3400,3487
146752,2078,12,7949,50,3,44616,3400,3487
146751,2078,12,5705,51,2,44616,3400,3487
146750,2078,12,5521,27,2,44616,3400,3487
146749,2078,12,7274,22,3,44616,3400,3487
146748,2078,12,3179,26,1,44616,3400,3487
146747,2078,12,6172,35,2,44616,3400,3487
146746,2078,12,6149,25,2,44616,3400,3487
146745,2078,12,4210,38,2,44616,3400,3487
146744,2078,12,5567,43,2,44616,3400,3487
146743,2078,12,3076,21,1,44616,3400,3487
145879,2078,12,2169,76,1,44615,3458,3491
145878,2078,12,4735,53,2,44615,3458,3491
145877,2078,12,9303,60,4,44615,3458,3491
145876,2078,12,16112,46,7,44615,3458,3491
145875,2078,12,14742,39,7,44615,3458,3491
145874,2078,12,18082,50,8,44615,3458,3491
145873,2078,12,23535,28,11,44615,3458,3491
145872,2078,12,24180,57,11,44615,3458,3491
145871,2078,12,28257,41,13,44615,3458,3491
145870,2078,12,30156,34,14,44615,3458,3491
145869,2078,12,21550,15,10,44615,3458,3491
145868,2078,12,3271,7,1,44615,3458,3491
145867,2078,12,1288,50,1,44615,3458,3491
145866,2078,12,5045,81,2,44615,3458,3491
145865,2078,12,5025,16,2,44615,3458,3491
145864,2078,12,3998,52,2,44615,3458,3491
145863,2078,12,1691,9,1,44615,3458,3491
145862,2078,12,1070,27,0,44615,3458,3491
145861,2078,12,2151,81,1,44615,3458,3491
145860,2078,12,2803,57,1,44615,3458,3491
145859,2078,12,680,0,0,44615,3458,3491
145858,2078,12,489,0,0,44615,3458,3491
145857,2078,12,335,0,0,44615,3458,3491
145203,2078,12,2231,0,1,44614,3438,3473
145202,2078,12,472,100,0,44614,3438,3473
145201,2078,12,836,0,0,44614,3438,3473
145200,2078,12,2938,10,1,44614,3438,3473
145199,2078,12,112,8,0,44614,3438,3473
145198,2078,12,1116,92,0,44614,3438,3473
145197,2078,12,5813,75,1,44614,3438,3473
145196,2078,12,5285,19,1,44614,3438,3473
145195,2078,12,6029,67,2,44614,3438,3473
145194,2078,12,8185,68,2,44614,3438,3473
145193,2078,12,11255,51,3,44614,3438,3473
145192,2078,12,20252,55,5,44614,3438,3473
145191,2078,12,30671,28,8,44614,3438,3473
145190,2078,12,14785,52,4,44614,3438,3473
145189,2078,12,20670,66,5,44614,3438,3473
145188,2078,12,41846,58,11,44614,3438,3473
145187,2078,12,66630,43,17,44614,3438,3473
145186,2078,12,64500,24,16,44614,3438,3473
145185,2078,12,19892,31,5,44614,3438,3473
145184,2078,12,10075,12,3,44614,3438,3473
145183,2078,12,6782,44,2,44614,3438,3473
145182,2078,12,4509,17,1,44614,3438,3473
145181,2078,12,4397,14,1,44614,3438,3473
145180,2078,12,4503,0,1,44614,3438,3473
145179,2078,12,3753,63,1,44614,3438,3473
145178,2078,12,12369,37,3,44614,3438,3473
145177,2078,12,7767,41,2,44614,3438,3473
145176,2078,12,8247,13,2,44614,3438,3473
145175,2078,12,9478,55,2,44614,3438,3473
145174,2078,12,3048,1,1,44614,3438,3473
145173,2078,12,251,0,0,44614,3438,3473
144499,2078,12,247,100,0,44613,3472,3492
144498,2078,12,555,95,0,44613,3472,3492
144497,2078,12,256,76,0,44613,3472,3492
144496,2078,12,791,46,0,44613,3472,3492
144495,2078,12,2415,53,1,44613,3472,3492
144494,2078,12,605,30,0,44613,3472,3492
144493,2078,12,2419,24,1,44613,3472,3492
144492,2078,12,1764,21,0,44613,3472,3492
144491,2078,12,1123,67,0,44613,3472,3492
144490,2078,12,778,44,0,44613,3472,3492
144489,2078,12,381,39,0,44613,3472,3492
144488,2078,12,1518,19,0,44613,3472,3492
144487,2078,12,366,0,0,44613,3472,3492
144486,2078,12,1949,42,0,44613,3472,3492
144485,2078,12,1527,49,0,44613,3472,3492
144484,2078,12,2722,28,1,44613,3472,3492
144483,2078,12,4050,2,1,44613,3472,3492
144482,2078,12,433,0,0,44613,3472,3492
144481,2078,12,926,28,0,44613,3472,3492
144480,2078,12,3440,10,1,44613,3472,3492
144479,2078,12,959,0,0,44613,3472,3492
144478,2078,12,2008,3,0,44613,3472,3492
144477,2078,12,703,5,0,44613,3472,3492
144476,2078,12,2886,48,1,44613,3472,3492
144475,2078,12,8020,18,2,44613,3472,3492
144474,2078,12,6785,23,2,44613,3472,3492
144473,2078,12,4668,29,1,44613,3472,3492
144472,2078,12,4591,19,1,44613,3472,3492
144471,2078,12,8563,36,2,44613,3472,3492
144470,2078,12,4821,35,1,44613,3472,3492
144469,2078,12,5193,32,1,44613,3472,3492
144468,2078,12,12051,6,3,44613,3472,3492
144467,2078,12,8804,38,2,44613,3472,3492
144466,2078,12,11510,25,3,44613,3472,3492
144465,2078,12,6020,6,1,44613,3472,3492
144464,2078,12,2347,0,1,44613,3472,3492
144463,2078,12,6481,0,1,44613,3472,3492
144462,2078,12,2606,0,1,44613,3472,3492
144461,2078,12,2165,3,0,44613,3472,3492
144460,2078,12,3177,96,1,44613,3472,3492
144459,2078,12,423,16,0,44613,3472,3492
144458,2078,12,50,0,0,44613,3472,3492
144457,2078,12,1345,8,0,44613,3472,3492
144456,2078,12,3294,61,1,44613,3472,3492
144455,2078,12,7601,22,2,44613,3472,3492
144454,2078,12,10917,25,2,44613,3472,3492
144453,2078,12,18339,35,4,44613,3472,3492
144452,2078,12,16370,51,4,44613,3472,3492
144451,2078,12,21963,33,5,44613,3472,3492
144450,2078,12,20779,26,5,44613,3472,3492
144449,2078,12,20715,19,5,44613,3472,3492
144448,2078,12,32667,38,7,44613,3472,3492
144447,2078,12,26840,36,6,44613,3472,3492
144446,2078,12,28856,35,6,44613,3472,3492
144445,2078,12,23851,46,5,44613,3472,3492
144444,2078,12,15634,31,3,44613,3472,3492
144443,2078,12,29140,18,7,44613,3472,3492
144442,2078,12,6079,42,1,44613,3472,3492
144441,2078,12,20707,21,5,44613,3472,3492
144440,2078,12,8064,3,2,44613,3472,3492
144439,2078,12,1520,0,0,44613,3472,3492
144032,2078,11,1831,19,2,44610,3447,3491
144031,2078,11,659,54,1,44610,3447,3491
144030,2078,11,2685,82,3,44610,3447,3491
144029,2078,11,1208,45,1,44610,3447,3491
144028,2078,11,970,50,1,44610,3447,3491
144027,2078,11,1552,4,2,44610,3447,3491
144026,2078,11,681,25,1,44610,3447,3491
144025,2078,12,798,86,1,44610,3447,3491
144024,2078,12,425,61,0,44610,3447,3491
144023,2078,12,3497,12,4,44610,3447,3491
144022,2078,12,2689,29,3,44610,3447,3491
144021,2078,12,1924,51,2,44610,3447,3491
144020,2078,12,3716,52,4,44610,3447,3491
144019,2078,12,4617,60,5,44610,3447,3491
144018,2078,12,8498,54,9,44610,3447,3491
144017,2078,12,12689,55,13,44610,3447,3491
144016,2078,12,14492,34,15,44610,3447,3491
144015,2078,12,11321,13,12,44610,3447,3491
144014,2078,12,3335,38,3,44610,3447,3491
144013,2078,12,2060,59,2,44610,3447,3491
144012,2078,12,4785,34,5,44610,3447,3491
144011,2078,12,3819,43,4,44610,3447,3491
144010,2078,12,5425,23,6,44610,3447,3491
144009,2078,12,2443,2,2,44610,3447,3491
144008,2078,12,1303,30,1,44610,3447,3491
144007,2078,12,1012,3,1,44610,3447,3491
143673,2078,12,7212,100,7,44609,3454,3481
143672,2078,12,13234,53,12,44609,3454,3481
143671,2078,12,12743,70,12,44609,3454,3481
143670,2078,12,6866,72,6,44609,3454,3481
143669,2078,12,14966,50,14,44609,3454,3481
143668,2078,12,14523,63,13,44609,3454,3481
143667,2078,12,15273,58,14,44609,3454,3481
143666,2078,12,9639,35,9,44609,3454,3481
143665,2078,12,7186,34,6,44609,3454,3481
143664,2078,12,3817,43,3,44609,3454,3481
143663,2078,12,2355,51,2,44609,3454,3481
143662,2078,12,1326,54,1,44609,3454,3481
143661,2078,12,404,16,0,44609,3454,3481
143660,2078,12,201,75,0,44609,3454,3481
143659,2078,12,360,82,0,44609,3454,3481
143658,2078,12,396,0,0,44609,3454,3481
143657,2078,12,216,0,0,44609,3454,3481
143191,2078,12,2497,94,2,44608,3454,3475
143190,2078,12,7598,73,7,44608,3454,3475
143189,2078,12,13956,79,14,44608,3454,3475
143188,2078,12,12536,42,12,44608,3454,3475
143187,2078,12,7933,58,8,44608,3454,3475
143186,2078,12,14742,59,14,44608,3454,3475
143185,2078,12,16213,41,16,44608,3454,3475
143184,2078,12,7456,50,7,44608,3454,3475
143183,2078,12,5721,34,6,44608,3454,3475
143182,2078,12,4838,28,5,44608,3454,3475
143181,2078,12,3237,24,3,44608,3454,3475
143180,2078,12,1930,38,2,44608,3454,3475
143179,2078,12,2437,33,2,44608,3454,3475
143178,2078,12,1087,4,1,44608,3454,3475
142880,2078,11,1715,100,1,44607,3422,3447
142879,2078,11,7951,79,4,44607,3422,3447
142878,2078,11,15923,79,9,44607,3422,3447
142877,2078,11,22861,57,13,44607,3422,3447
142876,2078,11,5483,55,3,44607,3422,3447
142875,2078,11,8061,43,5,44607,3422,3447
142874,2078,11,2096,49,1,44607,3422,3447
142873,2078,11,878,39,1,44607,3422,3447
142872,2078,11,1396,66,1,44607,3422,3447
142871,2078,11,1278,83,1,44607,3422,3447
142870,2078,11,1400,69,1,44607,3422,3447
142869,2078,11,3342,68,2,44607,3422,3447
142868,2078,11,2776,67,2,44607,3422,3447
142867,2078,12,4527,49,3,44607,3422,3447
142866,2078,12,1315,78,1,44607,3422,3447
142865,2078,12,4486,70,3,44607,3422,3447
142864,2078,12,1686,38,1,44607,3422,3447
142863,2078,12,2295,29,1,44607,3422,3447
142862,2078,12,1493,21,1,44607,3422,3447
142861,2078,12,230,0,0,44607,3422,3447
142860,2078,12,234,100,0,44607,3422,3447
142859,2078,12,1609,14,1,44607,3422,3447
142858,2078,12,1407,68,1,44607,3422,3447
142857,2078,12,2672,47,2,44607,3422,3447
142856,2078,12,2625,67,1,44607,3422,3447
142855,2078,12,4711,46,3,44607,3422,3447
142854,2078,12,4110,60,2,44607,3422,3447
142853,2078,12,4080,34,2,44607,3422,3447
142852,2078,12,5637,49,3,44607,3422,3447
142851,2078,12,4412,59,2,44607,3422,3447
142850,2078,12,10324,46,6,44607,3422,3447
142849,2078,12,5500,31,3,44607,3422,3447
142848,2078,12,11598,70,7,44607,3422,3447
142847,2078,12,21426,26,12,44607,3422,3447
142846,2078,12,5649,0,3,44607,3422,3447
142467,2078,12,1908,100,2,44606,3415,3457
142466,2078,12,8097,87,8,44606,3415,3457
142465,2078,12,12431,51,12,44606,3415,3457
142464,2078,12,9349,51,9,44606,3415,3457
142463,2078,12,6328,56,6,44606,3415,3457
142462,2078,12,10528,54,10,44606,3415,3457
142461,2078,12,8964,53,9,44606,3415,3457
142460,2078,12,11656,62,11,44606,3415,3457
142459,2078,12,16013,45,15,44606,3415,3457
142458,2078,12,6607,44,6,44606,3415,3457
142457,2078,12,3451,26,3,44606,3415,3457
142456,2078,12,2745,7,3,44606,3415,3457
142455,2078,12,1656,51,2,44606,3415,3457
142454,2078,12,2368,25,2,44606,3415,3457
142453,2078,12,475,33,0,44606,3415,3457
142452,2078,12,567,21,1,44606,3415,3457
142451,2078,12,336,0,0,44606,3415,3457
142450,2078,12,281,0,0,44606,3415,3457
141909,2078,12,774,0,0,44603,3459,3500
141908,2078,12,211,0,0,44603,3459,3500
141907,2078,12,96,100,0,44603,3459,3500
141906,2078,12,162,0,0,44603,3459,3500
141905,2078,12,290,12,0,44603,3459,3500
141904,2078,12,290,0,0,44603,3459,3500
141903,2078,12,824,0,0,44603,3459,3500
141902,2078,12,2448,92,1,44603,3459,3500
141901,2078,12,2828,18,1,44603,3459,3500
141900,2078,12,1000,56,0,44603,3459,3500
141899,2078,12,2200,35,1,44603,3459,3500
141898,2078,12,3889,79,2,44603,3459,3500
141897,2078,12,5605,64,3,44603,3459,3500
141896,2078,12,10255,52,5,44603,3459,3500
141895,2078,12,14725,47,7,44603,3459,3500
141894,2078,12,7253,39,4,44603,3459,3500
141893,2078,12,13968,44,7,44603,3459,3500
141892,2078,12,7137,32,3,44603,3459,3500
141891,2078,12,2280,41,1,44603,3459,3500
141890,2078,12,5130,62,2,44603,3459,3500
141889,2078,12,9523,45,5,44603,3459,3500
141888,2078,12,13565,30,7,44603,3459,3500
141887,2078,12,10471,44,5,44603,3459,3500
141886,2078,12,11299,39,5,44603,3459,3500
141885,2078,12,8692,60,4,44603,3459,3500
141884,2078,12,14873,46,7,44603,3459,3500
141883,2078,12,18101,25,9,44603,3459,3500
141882,2078,12,15367,26,7,44603,3459,3500
141881,2078,12,6762,14,3,44603,3459,3500
141880,2078,12,2450,33,1,44603,3459,3500
141879,2078,12,6183,15,3,44603,3459,3500
141878,2078,12,3797,34,2,44603,3459,3500
141877,2078,12,3820,4,2,44603,3459,3500
141876,2078,12,429,0,0,44603,3459,3500
141421,2078,11,107,100,0,44602,3464,3489
141420,2078,11,1861,57,1,44602,3464,3489
141419,2078,11,410,82,0,44602,3464,3489
141418,2078,11,2786,98,2,44602,3464,3489
141417,2078,11,4165,47,3,44602,3464,3489
141416,2078,11,6388,22,4,44602,3464,3489
141415,2078,11,4008,48,3,44602,3464,3489
141414,2078,11,3595,54,2,44602,3464,3489
141413,2078,11,3232,44,2,44602,3464,3489
141412,2078,11,3254,11,2,44602,3464,3489
141411,2078,11,268,100,0,44602,3464,3489
141410,2078,12,1837,41,1,44602,3464,3489
141409,2078,12,4140,21,3,44602,3464,3489
141408,2078,12,5203,27,3,44602,3464,3489
141407,2078,12,6160,52,4,44602,3464,3489
141406,2078,12,5356,54,3,44602,3464,3489
141405,2078,12,25049,61,16,44602,3464,3489
141404,2078,12,18787,26,12,44602,3464,3489
141403,2078,12,15873,32,10,44602,3464,3489
141402,2078,12,18364,18,12,44602,3464,3489
141401,2078,12,11563,10,7,44602,3464,3489
141400,2078,12,7252,20,5,44602,3464,3489
141399,2078,12,1326,57,1,44602,3464,3489
141398,2078,12,3098,44,2,44602,3464,3489
141397,2078,12,1073,13,1,44602,3464,3489
141396,2078,12,2694,0,2,44602,3464,3489
140912,2078,11,627,0,0,44601,3444,3485
140911,2078,11,208,0,0,44601,3444,3485
140910,2078,11,95,0,0,44601,3444,3485
140909,2078,11,482,15,0,44601,3444,3485
140908,2078,11,516,9,0,44601,3444,3485
140907,2078,11,13,38,0,44601,3444,3485
140906,2078,11,1158,56,1,44601,3444,3485
140905,2078,11,2007,26,1,44601,3444,3485
140904,2078,11,3247,51,2,44601,3444,3485
140903,2078,11,3283,31,2,44601,3444,3485
140902,2078,11,5898,32,4,44601,3444,3485
140901,2078,11,2682,14,2,44601,3444,3485
140900,2078,11,5979,57,4,44601,3444,3485
140899,2078,11,8071,40,5,44601,3444,3485
140898,2078,11,10079,31,6,44601,3444,3485
140897,2078,11,7760,38,5,44601,3444,3485
140896,2078,11,8370,38,5,44601,3444,3485
140895,2078,11,8359,56,5,44601,3444,3485
140894,2078,11,15059,46,9,44601,3444,3485
140893,2078,11,11017,36,7,44601,3444,3485
140892,2078,11,24289,47,15,44601,3444,3485
140891,2078,11,19521,24,12,44601,3444,3485
140890,2078,11,16945,30,10,44601,3444,3485
140889,2078,11,8561,0,5,44601,3444,3485
140445,2078,11,650,100,0,44600,3390,3453
140444,2078,11,2582,87,2,44600,3390,3453
140443,2078,11,3380,76,2,44600,3390,3453
140442,2078,11,3053,73,2,44600,3390,3453
140441,2078,11,5634,68,4,44600,3390,3453
140440,2078,11,4496,60,3,44600,3390,3453
140439,2078,11,3659,60,2,44600,3390,3453
140438,2078,11,2782,74,2,44600,3390,3453
140437,2078,11,4402,74,3,44600,3390,3453
140436,2078,11,6373,54,4,44600,3390,3453
140435,2078,11,6402,64,4,44600,3390,3453
140434,2078,11,5587,33,4,44600,3390,3453
140433,2078,11,3786,70,3,44600,3390,3453
140432,2078,11,4232,84,3,44600,3390,3453
140431,2078,11,6768,56,5,44600,3390,3453
140430,2078,11,6453,53,4,44600,3390,3453
140429,2078,11,7153,74,5,44600,3390,3453
140428,2078,11,4307,35,3,44600,3390,3453
140427,2078,11,4969,42,3,44600,3390,3453
140426,2078,11,4843,70,3,44600,3390,3453
140425,2078,11,1584,71,1,44600,3390,3453
140424,2078,11,3194,46,2,44600,3390,3453
140423,2078,11,4378,76,3,44600,3390,3453
140422,2078,11,7705,54,5,44600,3390,3453
140421,2078,11,8178,49,5,44600,3390,3453
140420,2078,11,9494,59,6,44600,3390,3453
140419,2078,11,7817,39,5,44600,3390,3453
140418,2078,11,6888,48,5,44600,3390,3453
140417,2078,11,3052,36,2,44600,3390,3453
140416,2078,11,3912,25,3,44600,3390,3453
140415,2078,11,1442,27,1,44600,3390,3453
140414,2078,11,498,0,0,44600,3390,3453
139865,2078,11,1410,17,1,44599,3408,3434
139864,2078,11,1987,100,2,44599,3408,3434
139863,2078,11,8632,88,8,44599,3408,3434
139862,2078,11,15909,67,15,44599,3408,3434
139861,2078,11,13602,48,12,44599,3408,3434
139860,2078,11,11656,43,11,44599,3408,3434
139859,2078,11,8024,53,7,44599,3408,3434
139858,2078,11,10804,63,10,44599,3408,3434
139857,2078,11,7152,47,7,44599,3408,3434
139856,2078,11,7634,56,7,44599,3408,3434
139855,2078,11,8556,35,8,44599,3408,3434
139854,2078,11,5000,58,5,44599,3408,3434
139853,2078,11,3804,18,3,44599,3408,3434
139852,2078,11,1543,42,1,44599,3408,3434
139851,2078,11,3047,23,3,44599,3408,3434
139850,2078,11,898,0,1,44599,3408,3434
139396,2078,11,1423,100,1,44589,3357,3417
139395,2078,11,13954,79,11,44589,3357,3417
139394,2078,11,13482,56,11,44589,3357,3417
139393,2078,11,9597,50,8,44589,3357,3417
139392,2078,11,11755,57,9,44589,3357,3417
139391,2078,11,9918,58,8,44589,3357,3417
139390,2078,11,14104,61,11,44589,3357,3417
139389,2078,11,9336,51,7,44589,3357,3417
139388,2078,11,10542,34,8,44589,3357,3417
139387,2078,11,12820,63,10,44589,3357,3417
139386,2078,11,9126,45,7,44589,3357,3417
139385,2078,11,7401,17,6,44589,3357,3417
139384,2078,11,2206,28,2,44589,3357,3417
139383,2078,11,157,0,0,44589,3357,3417
138760,2078,11,1269,100,1,44588,3392,3456
138759,2078,11,14754,76,8,44588,3392,3456
138758,2078,11,15259,47,8,44588,3392,3456
138757,2078,11,17749,65,9,44588,3392,3456
138756,2078,11,25463,46,14,44588,3392,3456
138755,2078,11,15146,54,8,44588,3392,3456
138754,2078,11,15532,53,8,44588,3392,3456
138753,2078,11,14110,52,8,44588,3392,3456
138752,2078,11,14377,54,8,44588,3392,3456
138751,2078,11,6894,39,4,44588,3392,3456
138750,2078,11,7398,63,4,44588,3392,3456
138749,2078,11,6464,62,3,44588,3392,3456
138748,2078,11,10942,43,6,44588,3392,3456
138747,2078,11,7658,41,4,44588,3392,3456
138746,2078,11,5675,54,3,44588,3392,3456
138745,2078,11,6735,24,4,44588,3392,3456
138744,2078,11,708,0,0,44588,3392,3456
138743,2078,11,724,0,0,44588,3392,3456
138742,2078,11,109,0,0,44588,3392,3456
138088,2078,11,552,100,0,44587,3418,3462
138087,2078,11,3528,64,3,44587,3418,3462
138086,2078,11,4176,79,3,44587,3418,3462
138085,2078,11,8948,36,6,44587,3418,3462
138084,2078,11,7358,50,5,44587,3418,3462
138083,2078,11,7216,59,5,44587,3418,3462
138082,2078,11,10466,39,7,44587,3418,3462
